request_id,timestamp,endpoint,http_method,user_segment,user_id,param_complexity,param_count,payload_size_kb,is_cached,server_load,downstream_count,downstream_degraded_count,downstream_max_latency_ms,downstream_total_latency_ms,has_downstream_degradation,has_downstream_outage,response_time_ms
req_963083,2026-05-26 09:43:25.826584,/api/products,POST,new,user_737,simple,2,1,False,0.5,2,0,17.824886283359838,31.66187338229192,False,False,206.38699665771966
req_147006,2026-05-26 09:43:34.826584,/api/reports,PUT,bot,user_307,medium,4,23,False,0.66,3,0,42.723060582573005,89.21291737509378,False,False,2892.453353311447
req_658884,2026-05-26 09:44:04.826584,/api/users,GET,vip,user_87,complex,10,75,False,0.89,2,0,27.808555139592215,33.85625670846983,False,False,1549.0784080739197
req_610267,2026-05-26 09:45:49.826584,/api/auth/login,POST,internal,user_537,complex,12,185,True,0.6,2,1,400.0,432.5416804902886,False,True,3188.6874273916815
req_997750,2026-05-26 09:46:34.826584,/api/products,POST,internal,user_178,simple,1,3,True,0.66,2,0,35.515566550087755,53.3447790544773,False,False,194.26190941644884
req_943085,2026-05-26 09:47:30.826584,/api/payments,PUT,regular,user_62,complex,10,103,True,0.45,3,0,114.06909088838633,179.76704224281644,False,False,1583.9609939285235
req_167618,2026-05-26 09:50:34.826584,/api/products,DELETE,new,user_420,complex,9,134,False,0.53,2,1,90.0,111.87800992475938,True,False,752.8233324211928
req_998753,2026-05-26 09:51:43.826584,/api/inventory,PUT,new,user_373,complex,13,62,False,0.45,2,0,22.60344131035501,28.251656291943547,False,False,773.9163540094431
req_154031,2026-05-26 09:59:20.826584,/api/orders,PUT,new,user_805,simple,1,10,False,0.33,3,0,34.8196145088592,74.86669486581124,False,False,559.9729162784773
req_463478,2026-05-26 10:03:55.826584,/api/users,DELETE,bot,user_728,complex,15,60,True,0.2,2,0,20.475081566885677,26.99272313794193,False,False,807.0029496274575
req_214587,2026-05-26 10:04:04.826584,/api/users,GET,bot,user_993,complex,13,148,False,0.55,2,1,75.0,82.84259372801046,True,False,1276.9921961168816
req_669850,2026-05-26 10:04:35.826584,/api/payments,POST,regular,user_909,complex,12,171,True,0.46,3,0,83.56638347389955,147.83388073104797,False,False,1562.879852492636
req_269012,2026-05-26 10:06:11.826584,/api/users,DELETE,regular,user_174,medium,5,14,False,0.42,2,1,75.0,80.08504586020018,True,False,662.0884669149887
req_782024,2026-05-26 10:07:17.826584,/api/inventory,POST,bot,user_667,medium,8,27,False,0.46,2,1,66.0,69.89397679931936,True,False,1025.2705826454653
req_169370,2026-05-26 10:15:52.826584,/api/inventory,PUT,regular,user_269,simple,2,8,False,0.58,2,0,21.587951944511858,26.378852867612608,False,False,276.9295987160882
req_227212,2026-05-26 10:15:54.826584,/api/reports,DELETE,vip,user_186,complex,11,182,False,0.54,3,0,40.92008257821879,82.70112641219285,False,False,2624.0516362927274
req_945556,2026-05-26 10:17:52.826584,/api/inventory,PUT,new,user_655,simple,1,4,False,0.62,2,0,17.56467942438267,22.885607163388038,False,False,367.48865044772606
req_890478,2026-05-26 10:18:21.826584,/api/users,GET,vip,user_170,simple,1,8,False,0.54,2,0,18.837383426157455,24.38968336383698,False,False,252.902302036757
req_356541,2026-05-26 10:18:35.826584,/api/reports,DELETE,new,user_319,simple,3,6,True,0.47,3,1,150.0,209.49170092760457,True,False,2459.8416806782525
req_228068,2026-05-26 10:19:44.826584,/api/payments,POST,internal,user_667,medium,6,28,False,0.4,3,0,101.27022904503215,133.63181679924583,False,False,888.003339102948
req_701807,2026-05-26 10:20:07.826584,/api/search,PUT,internal,user_913,simple,2,2,False,0.82,2,0,29.244328472645346,45.03294701445333,False,False,1439.0590541140564
req_481237,2026-05-26 10:21:07.826584,/api/products,DELETE,vip,user_485,medium,5,18,True,0.51,2,0,30.899970539446436,50.227411955249764,False,False,264.3504996307824
req_517647,2026-05-26 10:21:52.826584,/api/search,POST,new,user_655,medium,7,25,False,0.24,2,1,60.0,89.46398480717372,True,False,4721.810742158475
req_265383,2026-05-26 10:27:31.826584,/api/inventory,PUT,vip,user_315,simple,1,4,False,0.6,2,0,26.277028856865122,30.545815867328756,False,False,306.55265947186416
req_835203,2026-05-26 10:28:10.826584,/api/products,PUT,regular,user_748,simple,2,7,False,0.33,2,0,24.004184370268565,37.78479061227314,False,False,213.34229700289129
req_757317,2026-05-26 10:32:14.826584,/api/reports,PUT,bot,user_809,simple,3,5,False,0.21,3,0,49.83026406036403,106.72575132073898,False,False,1957.306200372464
req_383873,2026-05-26 10:32:23.826584,/api/search,PUT,bot,user_432,simple,1,5,False,0.35,2,0,27.879452752133815,49.12200274789299,False,False,874.9720327591631
req_723583,2026-05-26 10:32:44.826584,/api/products,POST,bot,user_715,simple,3,7,False,0.21,2,0,36.54191836104435,53.33978561463215,False,False,311.53063376484056
req_448127,2026-05-26 10:36:33.826584,/api/search,DELETE,new,user_560,medium,6,25,False,0.33,2,0,28.831262272300588,47.61002565822633,False,False,998.5940209800042
req_641367,2026-05-26 10:45:25.826584,/api/reports,DELETE,vip,user_691,medium,4,20,False,0.54,3,1,150.0,194.04877478660288,True,False,2924.019341198333
req_233273,2026-05-26 10:46:28.826584,/api/auth/login,POST,bot,user_582,complex,15,54,True,0.75,2,0,30.073338448728745,58.86391135328793,False,False,1622.0624744660818
req_845635,2026-05-26 10:47:19.826584,/api/reports,PUT,bot,user_976,medium,4,32,False,0.41,3,0,49.672467297840015,98.4693974847168,False,False,2895.6009020620418
req_792118,2026-05-26 10:49:56.826584,/api/search,DELETE,regular,user_229,simple,2,7,False,0.47,2,0,43.34635578688319,68.27784195714153,False,False,595.7646591623989
req_333252,2026-05-26 10:52:10.826584,/api/orders,GET,vip,user_696,complex,13,146,False,0.31,3,0,41.934975926368594,83.51138454992261,False,False,867.4373158699646
req_276894,2026-05-26 10:53:08.826584,/api/search,GET,new,user_294,medium,8,22,False,0.51,2,1,60.0,88.94772926460786,True,False,1560.7517068418476
req_114041,2026-05-26 10:58:52.826584,/api/users,POST,new,user_160,simple,1,9,False,0.75,2,0,13.651261472891655,18.92655882348512,False,False,294.1321882852891
req_404681,2026-05-26 11:00:42.826584,/api/orders,PUT,new,user_369,complex,11,63,False,0.42,3,2,105.0,174.07548931778507,True,False,1735.6587735662968
req_175353,2026-05-26 11:01:47.826584,/api/orders,DELETE,internal,user_406,medium,5,39,False,0.89,3,0,31.840471184074488,82.31648230315136,False,False,554.0336017637845
req_125930,2026-05-26 11:02:51.826584,/api/search,POST,regular,user_777,medium,8,43,True,0.21,2,0,32.85353061557149,45.86594785018927,False,False,885.5907311032673
req_738754,2026-05-26 11:03:14.826584,/api/orders,PUT,new,user_136,medium,6,48,False,0.78,3,0,34.57391301048259,71.66303162486957,False,False,741.3889255133384
req_203383,2026-05-26 11:05:22.826584,/api/reports,DELETE,vip,user_384,simple,2,4,False,0.88,3,1,350.0,418.0761846975322,False,True,3943.1649972241034
req_563623,2026-05-26 11:05:33.826584,/api/search,GET,internal,user_427,complex,15,184,False,0.25,2,0,35.82372502917382,60.913412513604584,False,False,1016.4357062569806
req_561425,2026-05-26 11:07:51.826584,/api/products,DELETE,vip,user_321,simple,3,8,False,0.28,2,1,90.0,118.44449360456287,True,False,383.5457359679764
req_552240,2026-05-26 11:07:59.826584,/api/auth/login,PUT,new,user_580,medium,4,16,False,0.42,2,0,42.631595814705335,65.29620345559005,False,False,2651.748378508601
req_474911,2026-05-26 11:10:19.826584,/api/auth/login,DELETE,vip,user_75,complex,9,77,False,0.77,2,0,37.47734494045686,61.71904532961425,False,False,1001.9375853399796
req_927963,2026-05-26 11:11:30.826584,/api/products,DELETE,bot,user_500,simple,1,2,False,0.43,2,0,27.135656792732593,51.75983698931236,False,False,274.0899651199171
req_750278,2026-05-26 11:13:41.826584,/api/products,DELETE,bot,user_199,simple,1,1,False,0.88,2,0,28.469869567312788,49.42105901986903,False,False,285.1587618174252
req_640924,2026-05-26 11:15:23.826584,/api/inventory,GET,bot,user_91,simple,3,8,False,0.66,2,0,21.47350082911814,27.987781564838624,False,False,444.8276689424161
req_866835,2026-05-26 11:17:23.826584,/api/products,POST,new,user_512,simple,2,3,True,0.64,2,0,33.70561980435256,55.04057077269717,False,False,243.69551131198295
req_861139,2026-05-26 11:18:53.826584,/api/orders,POST,internal,user_765,medium,8,26,True,0.53,3,0,45.09089019757864,75.05854754147647,False,False,545.2923694691605
req_448049,2026-05-26 11:18:58.826584,/api/inventory,GET,vip,user_186,complex,11,185,True,0.51,2,1,20.766907383522735,35.766907383522735,True,False,938.3430357973552
req_317726,2026-05-26 11:19:05.826584,/api/payments,GET,vip,user_217,complex,12,177,False,0.7,3,0,79.461552494335,138.29776648908307,False,False,4253.7223109028855
req_218192,2026-05-26 11:19:09.826584,/api/payments,POST,regular,user_965,medium,7,27,False,0.34,3,2,1000.0,1186.516977947873,False,True,5428.588020683879
req_941985,2026-05-26 11:19:17.826584,/api/auth/login,GET,vip,user_375,medium,6,47,False,0.23,2,1,75.0,113.41131567144214,True,False,1139.8440185208021
req_111038,2026-05-26 11:20:16.826584,/api/reports,GET,bot,user_936,medium,7,47,True,0.36,3,0,51.34583284812247,107.6088365981022,False,False,2941.838452977308
req_418160,2026-05-26 11:21:51.826584,/api/orders,PUT,internal,user_219,simple,1,10,False,0.38,3,0,29.398304986844686,74.24990500032706,False,False,371.2065777702319
req_915551,2026-05-26 11:24:36.826584,/api/inventory,POST,new,user_153,simple,2,8,False,0.38,2,0,24.11902968175547,28.796252578338667,False,False,337.1177366908936
req_799258,2026-05-26 11:29:03.826584,/api/orders,PUT,vip,user_121,complex,13,176,False,0.29,3,0,38.97596177666969,81.00397438393475,False,False,873.4045211800154
req_986982,2026-05-26 11:31:44.826584,/api/search,PUT,bot,user_272,complex,10,157,False,0.72,2,0,36.627259054795736,54.161928171962685,False,False,1834.2428189460184
req_142075,2026-05-26 11:32:53.826584,/api/inventory,GET,vip,user_512,simple,2,3,False,0.87,2,0,21.596149125636423,26.462074514789144,False,False,269.1680053694204
req_659107,2026-05-26 11:33:12.826584,/api/products,POST,new,user_867,simple,1,4,False,0.23,2,0,34.044962773487484,58.69263345833906,False,False,236.15290477274075
req_408983,2026-05-26 11:34:05.826584,/api/users,POST,regular,user_601,medium,4,36,True,0.51,2,1,28.467287533922022,43.46728753392202,True,False,625.568655548462
req_970207,2026-05-26 11:35:46.826584,/api/reports,PUT,regular,user_666,simple,2,1,True,0.62,3,2,150.0,251.56299096338591,True,False,2289.193289157699
req_938523,2026-05-26 11:36:19.826584,/api/orders,GET,bot,user_963,simple,1,2,False,0.84,3,0,34.163819191205654,68.09678933781649,False,False,605.396613378397
req_218049,2026-05-26 11:38:08.826584,/api/search,DELETE,bot,user_559,medium,4,43,False,0.61,2,1,60.0,85.61453911758716,True,False,1955.0555354079277
req_789874,2026-05-26 11:44:26.826584,/api/products,GET,bot,user_338,medium,8,12,False,0.76,2,0,23.69048157103311,41.53362346846416,False,False,368.55646379825816
req_460379,2026-05-26 11:46:27.826584,/api/orders,POST,internal,user_64,medium,8,22,False,0.38,3,0,37.78923818274848,85.55194423510679,False,False,564.2973617993017
req_824848,2026-05-26 11:46:42.826584,/api/orders,GET,vip,user_577,complex,9,97,False,0.54,3,0,31.381649418681263,65.589706514489,False,False,839.5079096494505
req_910085,2026-05-26 11:48:46.826584,/api/products,GET,new,user_226,complex,10,165,False,0.77,2,0,30.168507702231572,52.24403040505291,False,False,433.01565104750455
req_285848,2026-05-26 11:49:00.826584,/api/users,GET,regular,user_22,simple,1,10,True,0.24,2,0,39.40798904224355,44.927944371841235,False,False,304.59910527813275
req_299159,2026-05-26 11:50:12.826584,/api/reports,DELETE,new,user_97,complex,11,119,True,0.64,3,0,53.58646858039783,115.47575761485544,False,False,3288.12004634327
req_514297,2026-05-26 11:51:03.826584,/api/search,POST,regular,user_814,simple,2,9,False,0.76,2,0,40.10422576458797,58.38296766558402,False,False,2009.891526468181
req_172649,2026-05-26 11:52:39.826584,/api/orders,PUT,regular,user_13,complex,13,200,True,0.54,3,0,32.921225021160986,70.65782931921,False,False,969.1673502500935
req_474185,2026-05-26 11:55:40.826584,/api/orders,POST,vip,user_773,complex,15,95,True,0.89,3,1,45.0,97.45165070028223,True,False,1314.6279693873694
req_545302,2026-05-26 11:55:56.826584,/api/users,PUT,bot,user_637,simple,3,9,False,0.71,2,0,30.374753193519634,34.192892516050776,False,False,404.9009288541896
req_368047,2026-05-26 11:58:37.826584,/api/inventory,PUT,vip,user_829,simple,3,6,True,0.56,2,0,21.844207268200456,26.476148986056778,False,False,277.5243620928629
req_708868,2026-05-26 12:03:57.826584,/api/search,GET,new,user_23,medium,5,22,True,0.5,2,0,42.67069410378984,59.22172801256402,False,False,573.8450094232439
req_164401,2026-05-26 12:07:39.826584,/api/search,PUT,bot,user_645,medium,6,13,False,0.32,2,0,29.570392443515615,49.42150349747625,False,False,746.4740943702159
req_791238,2026-05-26 12:10:17.826584,/api/orders,DELETE,vip,user_811,simple,1,4,False,0.31,3,0,38.93212296574903,83.79484031955306,False,False,299.2116895882794
req_964099,2026-05-26 12:10:56.826584,/api/inventory,PUT,internal,user_613,medium,6,22,False,0.36,2,0,24.721877609485247,28.078243467265295,False,False,216.59728696526875
req_686871,2026-05-26 12:16:02.826584,/api/products,POST,bot,user_488,medium,5,13,False,0.34,2,0,28.835509118178692,46.8835180950401,False,False,225.68993519037062
req_859463,2026-05-26 12:23:18.826584,/api/users,PUT,regular,user_471,simple,2,1,False,0.83,2,1,25.42252902878395,40.42252902878395,True,False,715.6401863366808
req_831721,2026-05-26 12:23:20.826584,/api/search,GET,bot,user_221,simple,3,10,True,0.24,2,1,90.0,111.03198318716659,True,False,869.9338107397489
req_471759,2026-05-26 12:23:47.826584,/api/search,GET,vip,user_311,simple,2,5,False,0.73,2,1,90.0,110.61490416905391,True,False,542.6688051924933
req_162453,2026-05-26 12:26:17.826584,/api/reports,GET,internal,user_18,medium,6,31,True,0.37,3,0,62.123594674626204,118.8704576666222,False,False,935.8226741839402
req_467255,2026-05-26 12:27:45.826584,/api/inventory,DELETE,vip,user_196,medium,8,15,True,0.49,2,0,29.15159685240625,35.76646742565357,False,False,277.23766317436525
req_919452,2026-05-26 12:30:33.826584,/api/orders,DELETE,new,user_666,complex,9,167,False,0.55,3,0,36.72693535389608,75.38244226522063,False,False,598.209689717407
req_149281,2026-05-26 12:32:01.826584,/api/products,PUT,internal,user_52,medium,6,33,False,0.41,2,0,37.25593305577877,62.948920892501214,False,False,184.3142636799403
req_626170,2026-05-26 12:32:15.826584,/api/reports,DELETE,vip,user_605,medium,5,41,True,0.47,3,1,150.0,208.51432328413875,True,False,1750.5567815996321
req_398809,2026-05-26 12:33:08.826584,/api/payments,POST,regular,user_348,simple,2,1,False,0.52,3,1,78.87683064276419,149.77387369313607,True,False,779.9361398198388
req_982022,2026-05-26 12:34:39.826584,/api/payments,POST,regular,user_331,simple,1,8,True,0.57,3,1,135.0,262.0764743967378,True,False,917.6526644000163
req_885290,2026-05-26 12:37:27.826584,/api/orders,POST,new,user_171,simple,2,6,False,0.44,3,1,54.53149066141427,119.26903328793348,True,False,517.0591308978655
req_852269,2026-05-26 12:38:33.826584,/api/search,DELETE,regular,user_258,medium,6,49,True,0.63,2,0,33.67001704859153,52.029368157266745,False,False,579.2071767077194
req_638459,2026-05-26 12:40:23.826584,/api/auth/login,GET,internal,user_987,medium,6,44,True,0.88,2,0,47.52830257902509,69.82990665952725,False,False,394.5601949796079
req_286986,2026-05-26 12:44:37.826584,/api/auth/login,PUT,regular,user_700,medium,5,49,True,0.67,2,0,33.36266662428313,66.70123336139915,False,False,488.68743949146915
req_855846,2026-05-26 12:49:39.826584,/api/payments,GET,internal,user_154,simple,2,10,False,0.81,3,0,72.12480928166272,127.33079455635131,False,False,429.1670652294404
req_504108,2026-05-26 12:51:11.826584,/api/search,DELETE,vip,user_441,complex,10,63,False,0.45,2,0,23.51094652082945,42.46955205117179,False,False,654.0982543374328
req_119808,2026-05-26 12:57:08.826584,/api/orders,POST,new,user_452,complex,15,199,False,0.35,3,0,36.269784158237684,75.67380269359529,False,False,1875.740090794554
req_584905,2026-05-26 12:57:09.826584,/api/products,PUT,bot,user_658,medium,7,16,False,0.52,2,0,31.467588417895303,50.95815774541086,False,False,789.6793175299292
req_643559,2026-05-26 13:01:16.826584,/api/inventory,POST,vip,user_995,simple,2,8,False,0.85,2,0,22.039019959602875,27.373041970043165,False,False,180.27566864313448
req_744373,2026-05-26 13:05:36.826584,/api/inventory,GET,new,user_407,medium,4,32,True,0.72,2,0,19.937020619782377,24.296291828900372,False,False,300.7681396489303
req_183620,2026-05-26 13:13:49.826584,/api/payments,POST,internal,user_277,medium,4,42,False,0.59,3,1,103.92218584263671,207.91574800647302,True,False,2947.137918546415
req_713649,2026-05-26 13:15:31.826584,/api/search,GET,vip,user_706,complex,15,114,False,0.71,2,0,27.03043727660167,45.96730856302213,False,False,666.7300623985591
req_294290,2026-05-26 13:21:04.826584,/api/products,POST,internal,user_47,medium,7,28,True,0.22,2,0,30.375314772915218,47.53342345243125,False,False,169.65307690472895
req_988684,2026-05-26 13:27:04.826584,/api/search,PUT,vip,user_532,simple,3,1,False,0.65,2,0,29.108277699411268,45.98237343620625,False,False,328.84663510032885
req_145172,2026-05-26 13:27:30.826584,/api/users,PUT,new,user_519,complex,15,158,False,0.65,2,0,31.616704612449688,36.58363661108792,False,False,371.00047201689495
req_196941,2026-05-26 13:34:33.826584,/api/inventory,GET,new,user_167,complex,13,142,True,0.58,2,1,220.0,224.02702433024487,False,True,1548.9218336776746
req_829770,2026-05-26 13:34:52.826584,/api/inventory,GET,bot,user_435,simple,2,2,True,0.49,2,0,22.690661959014545,27.23323112150615,False,False,705.6616710796116
req_486901,2026-05-26 13:36:33.826584,/api/payments,DELETE,bot,user_679,simple,3,1,False,0.22,3,1,123.22615891736746,222.62291373696667,True,False,1100.7311953778074
req_351326,2026-05-26 13:38:58.826584,/api/products,DELETE,regular,user_858,medium,8,18,False,0.82,2,0,26.719716547046694,48.59190488588064,False,False,220.58420966845853
req_752346,2026-05-26 13:41:53.826584,/api/auth/login,GET,bot,user_10,simple,2,9,False,0.57,2,0,46.183650969168205,78.99010477227273,False,False,492.50220276147473
req_479562,2026-05-26 13:49:59.826584,/api/payments,POST,internal,user_83,complex,9,138,False,0.25,3,0,106.87558143414019,166.73106179582027,False,False,778.2309185928019
req_642434,2026-05-26 13:51:40.826584,/api/search,PUT,new,user_994,simple,2,4,False,0.76,2,0,25.935826627669385,46.77324394841985,False,False,385.78557626942086
req_269737,2026-05-26 13:53:54.826584,/api/orders,POST,new,user_434,simple,3,4,False,0.58,3,1,45.0,110.28041010514919,True,False,561.5829816594668
req_798811,2026-05-26 13:57:19.826584,/api/search,DELETE,regular,user_85,medium,6,31,False,0.72,2,0,35.60621371640016,55.69338256867338,False,False,542.464626847157
req_251940,2026-05-26 14:00:18.826584,/api/inventory,POST,new,user_816,complex,10,175,False,0.31,2,0,16.833773561083095,21.709472622204597,False,False,732.9344148973119
req_752959,2026-05-26 14:02:17.826584,/api/inventory,DELETE,new,user_775,simple,1,7,True,0.52,2,0,24.42829827601748,30.10852848443511,False,False,315.3734744343858
req_375037,2026-05-26 14:03:01.826584,/api/orders,DELETE,new,user_747,simple,3,8,False,0.53,3,0,44.776562622073456,78.27068047595566,False,False,549.33022961446
req_117834,2026-05-26 14:04:12.826584,/api/users,PUT,bot,user_713,medium,6,16,True,0.53,2,0,16.555491657181356,21.613952114015383,False,False,566.0401558295887
req_344007,2026-05-26 14:05:48.826584,/api/products,PUT,regular,user_441,simple,3,7,False,0.46,2,0,40.71314241288475,62.6364363244719,False,False,223.52536027001784
req_385853,2026-05-26 14:07:07.826584,/api/users,PUT,bot,user_588,simple,1,2,False,0.8,2,1,29.290070976510727,44.29007097651073,True,False,576.3711810054614
req_319010,2026-05-26 14:12:10.826584,/api/search,DELETE,regular,user_383,complex,11,103,False,0.56,2,1,90.0,113.66531581375429,True,False,2049.7716689661397
req_801625,2026-05-26 14:12:24.826584,/api/products,GET,internal,user_161,simple,3,8,False,0.6,2,0,23.413003861511243,36.50766923461208,False,False,169.1869494957814
req_691334,2026-05-26 14:20:45.826584,/api/auth/login,DELETE,new,user_985,medium,4,24,False,0.58,2,0,38.8382530442594,64.08196440959293,False,False,919.561240703386
req_536263,2026-05-26 14:21:19.826584,/api/auth/login,POST,new,user_71,complex,14,134,True,0.8,2,0,48.99180636684473,72.51971594233669,False,False,1257.3987184094801
req_884535,2026-05-26 14:25:28.826584,/api/search,POST,internal,user_188,simple,1,3,False,0.6,2,0,35.21194344441338,59.22315438169371,False,False,485.7041163757087
req_561256,2026-05-26 14:25:45.826584,/api/payments,PUT,bot,user_104,medium,4,42,False,0.76,3,1,1000.0,1046.1252295677298,False,True,6112.694457244568
req_362865,2026-05-26 14:27:05.826584,/api/users,GET,internal,user_432,complex,12,121,True,0.77,2,0,27.5490895422348,34.93973767657065,False,False,452.9863790443148
req_797873,2026-05-26 14:35:19.826584,/api/users,POST,bot,user_20,simple,3,9,True,0.85,2,0,23.18710163471561,29.069164470854563,False,False,1143.2396341855617
req_327258,2026-05-26 14:36:51.826584,/api/payments,DELETE,vip,user_544,simple,1,9,False,0.29,3,0,126.09669526638659,169.9249522800307,False,False,744.8858568620152
req_582599,2026-05-26 14:37:48.826584,/api/payments,DELETE,vip,user_299,simple,3,7,False,0.86,3,0,92.07589453731669,138.02581334693784,False,False,681.1597405586249
req_429998,2026-05-26 14:38:42.826584,/api/reports,PUT,new,user_305,medium,5,28,False,0.48,3,0,47.86756185468299,100.05489458460418,False,False,6742.352096585603
req_689105,2026-05-26 14:42:01.826584,/api/products,GET,internal,user_753,complex,13,88,True,0.58,2,0,33.22419254960895,52.544619742938565,False,False,343.19902950014136
req_407917,2026-05-26 14:43:26.826584,/api/orders,POST,internal,user_670,complex,12,172,False,0.48,3,0,36.54378998909707,81.09399665708467,False,False,759.7356188421327
req_542525,2026-05-26 14:43:39.826584,/api/orders,DELETE,new,user_620,complex,9,79,False,0.77,3,1,75.0,110.11181942702679,True,False,1630.8330385430063
req_737591,2026-05-26 14:47:07.826584,/api/users,POST,regular,user_126,medium,5,38,False,0.59,2,0,19.764078223758858,23.96066876396642,False,False,398.53340148752363
req_281161,2026-05-26 14:49:43.826584,/api/products,GET,new,user_5,simple,2,4,False,0.69,2,0,25.30956514144988,49.994243791965246,False,False,216.54132689269406
req_384850,2026-05-26 14:50:49.826584,/api/reports,POST,new,user_841,complex,12,150,True,0.78,3,0,52.89764224319695,97.21364974598703,False,False,3274.9476490388492
req_279576,2026-05-26 14:59:39.826584,/api/payments,GET,regular,user_63,simple,2,4,False,0.34,3,0,74.10390358435271,144.70475697937013,False,False,818.8419672989608
req_704008,2026-05-26 14:59:46.826584,/api/search,DELETE,bot,user_6,medium,5,14,False,0.88,2,0,31.726633008359,55.321085263099334,False,False,1308.861500047321
req_320515,2026-05-26 14:59:55.826584,/api/orders,DELETE,vip,user_580,simple,2,1,True,0.8,3,1,45.0,100.99048333288253,True,False,743.991836604702
req_728967,2026-05-26 15:04:23.826584,/api/inventory,POST,internal,user_536,complex,13,113,False,0.49,2,0,24.73868046992216,30.032361659881776,False,False,532.6543894975393
req_697068,2026-05-26 15:04:27.826584,/api/reports,PUT,internal,user_120,simple,1,4,False,0.76,3,0,54.55317691307612,103.03461544529473,False,False,1102.5906648989048
req_669939,2026-05-26 15:05:10.826584,/api/payments,POST,internal,user_745,simple,3,2,True,0.21,3,0,105.50792468286417,178.24515879637877,False,False,685.9670192138974
req_751043,2026-05-26 15:05:49.826584,/api/inventory,PUT,internal,user_638,complex,13,75,False,0.53,2,0,25.741644923040994,31.034240548985114,False,False,545.2139173209057
req_910079,2026-05-26 15:10:07.826584,/api/orders,DELETE,regular,user_705,simple,3,7,True,0.69,3,0,34.53945664296862,80.26948190505502,False,False,461.8167883264
req_315335,2026-05-26 15:10:30.826584,/api/users,POST,vip,user_577,complex,14,101,True,0.62,2,0,23.678953575028174,28.67547636532624,False,False,513.9927635276493
req_240257,2026-05-26 15:13:40.826584,/api/orders,GET,vip,user_371,complex,9,84,False,0.32,3,0,28.73005323054954,73.96113810962663,False,False,900.076657660546
req_246346,2026-05-26 15:18:09.826584,/api/inventory,GET,bot,user_27,complex,9,161,True,0.24,2,0,22.59090458789029,27.670502450266326,False,False,965.3916578725846
req_873332,2026-05-26 15:19:10.826584,/api/search,DELETE,internal,user_487,medium,4,26,True,0.6,2,0,32.426895789415596,57.196235297905105,False,False,706.229154777151
req_590352,2026-05-26 15:19:42.826584,/api/auth/login,DELETE,internal,user_790,complex,9,97,False,0.72,2,0,34.26001118332463,62.79554198385745,False,False,875.0840418596608
req_101603,2026-05-26 15:20:25.826584,/api/users,POST,new,user_863,simple,3,4,True,0.22,2,0,18.664557222089282,23.412260686474355,False,False,285.96221360613464
req_280865,2026-05-26 15:21:26.826584,/api/reports,DELETE,bot,user_669,simple,3,1,False,0.74,3,0,61.87679388461564,114.43114969202765,False,False,1977.13880374606
req_736569,2026-05-26 15:21:28.826584,/api/payments,PUT,internal,user_11,simple,2,2,True,0.33,3,0,102.94198546459857,151.58024027445467,False,False,641.687991516862
req_229728,2026-05-26 15:22:07.826584,/api/inventory,POST,vip,user_949,medium,8,46,False,0.9,2,0,21.301601777045498,25.775754013177853,False,False,427.8325893976455
req_935094,2026-05-26 15:22:44.826584,/api/products,GET,regular,user_650,complex,11,173,False,0.34,2,0,25.939942630870082,51.63617859777453,False,False,423.4413920268995
req_682051,2026-05-26 15:23:07.826584,/api/payments,DELETE,vip,user_500,complex,15,162,False,0.21,3,1,135.0,246.09219340250505,True,False,2282.8763805688886
req_913323,2026-05-26 15:23:13.826584,/api/auth/login,POST,new,user_1,medium,6,42,False,0.2,2,0,49.88470612168462,79.63896919962139,False,False,898.729783176482
req_798109,2026-05-26 15:23:16.826584,/api/users,POST,regular,user_916,medium,5,44,True,0.51,2,1,75.0,79.99062844147923,True,False,648.8641801642505
req_883523,2026-05-26 15:24:07.826584,/api/products,DELETE,new,user_603,complex,9,124,True,0.66,2,0,35.01469689559684,56.842660438644785,False,False,423.9568235276241
req_267219,2026-05-26 15:26:53.826584,/api/products,PUT,new,user_272,medium,5,32,False,0.3,2,0,34.8622544797869,55.8479911950437,False,False,312.3605986036511
req_488499,2026-05-26 15:29:02.826584,/api/orders,POST,bot,user_165,medium,5,21,True,0.69,3,0,32.26090077071136,76.61597192071177,False,False,940.1310906361302
req_271225,2026-05-26 15:30:01.826584,/api/users,GET,vip,user_744,medium,6,42,False,0.77,2,0,21.68689028805403,24.62099559780327,False,False,317.2738411045867
req_520960,2026-05-26 15:32:22.826584,/api/inventory,PUT,internal,user_65,medium,6,41,False,0.89,2,0,22.168416640788795,27.220126574811065,False,False,374.16301062843297
req_102334,2026-05-26 15:37:46.826584,/api/orders,GET,new,user_318,medium,6,21,False,0.23,3,0,35.94894391490296,81.50435456916928,False,False,761.6797506740478
req_254129,2026-05-26 15:38:06.826584,/api/products,GET,regular,user_380,complex,14,186,False,0.34,2,1,300.0,323.7882921791783,False,True,1701.5996220564814
req_404316,2026-05-26 15:38:12.826584,/api/search,DELETE,bot,user_684,complex,12,95,False,0.8,2,0,30.772291207559043,57.118899206933364,False,False,1871.4637236287526
req_259253,2026-05-26 15:38:16.826584,/api/auth/login,PUT,internal,user_911,complex,12,135,False,0.86,2,0,43.44591947185481,65.44767191460015,False,False,904.044230168202
req_182133,2026-05-26 15:39:29.826584,/api/products,POST,new,user_61,complex,13,162,True,0.57,2,0,25.416904769524535,50.21243482868476,False,False,434.4601319025847
