origin,destination,route,airline,departure_date,search_date,booking_days,oil_price,oil_futures_price,oil_volatility,fuel_surcharge,is_holiday,is_promotion,discount_amount,event_impact,seasonal_effect,month,day_of_week,price
北京,上海,北京-上海,南方航空,2025-06-23,2025-05-01,53,106.90500672788686,76.79972719813762,0.02,76.91,0.0,0,0.0,1.2750865043029647,1.2750865043029647,6,0,775.0
北京,上海,北京-上海,中国国航,2024-04-09,2024-01-14,86,67.09334239957398,75.00902271008383,0.03,50.0,0.0,0,0.0,1.589006102412089,1.589006102412089,4,1,971.0
北京,上海,北京-上海,中国国航,2024-03-16,2024-01-15,61,66.19889033733129,73.72329398373738,0.025,50.0,0.5,0,0.0,1.5196557694653985,1.5196557694653985,3,5,1085.0
上海,深圳,上海-深圳,深圳航空,2024-07-26,2024-05-10,77,73.0753197912167,80.95776125966724,0.025,80.0,0.0,0,0.0,1.2796238861772062,1.2796238861772062,7,4,864.0
上海,广州,上海-广州,深圳航空,2024-04-25,2024-02-06,79,63.82889468219429,72.50968858261135,0.025,80.0,0.0,0,0.0,1.4685575297956386,1.4685575297956386,4,3,1238.0
北京,广州,北京-广州,海南航空,2024-10-09,2024-07-15,86,73.2071406434324,74.90210742587168,0.03,150.0,0.0,0,0.0,1.3907548503046328,1.3907548503046328,10,2,1039.0
北京,上海,北京-上海,深圳航空,2025-05-17,2025-03-18,60,103.02465299276095,75.27318642408481,0.025,73.02,0.5,0,0.0,0.8211988252522616,0.8211988252522616,5,5,602.0
北京,上海,北京-上海,四川航空,2024-06-06,2024-04-09,58,68.68479622110102,79.21242657627565,0.025,50.0,0.0,0,0.0,1.217703478038602,1.217703478038602,6,3,599.0
北京,成都,北京-成都,四川航空,2024-03-13,2024-01-29,44,67.94554451561142,79.17655291085453,0.025,150.0,0.0,0,0.0,1.5314451615181748,1.5314451615181748,3,2,1473.0
北京,上海,北京-上海,南方航空,2024-07-11,2024-05-23,49,65.21830468967605,83.37023123375853,0.025,50.0,0.0,0,0.0,1.185880125967186,1.185880125967186,7,3,832.0
上海,深圳,上海-深圳,深圳航空,2024-06-18,2024-05-14,35,70.92628202282748,79.18068812135516,0.02,80.0,0.0,0,0.0,1.1559600574519315,1.1559600574519315,6,1,733.0
上海,广州,上海-广州,海南航空,2024-09-15,2024-07-08,69,74.343994834473,79.55204216478857,0.025,80.0,0.5,1,0.2846800383765661,0.9384890234752683,1.311984949148277,9,6,1015.0
上海,深圳,上海-深圳,四川航空,2024-05-12,2024-05-06,6,70.19175377779028,81.12992539536565,0.02,80.0,0.5,0,0.0,1.1976788523025643,1.1976788523025643,5,6,1578.0
北京,上海,北京-上海,海南航空,2024-11-03,2024-09-19,45,85.61143324149998,75.55700434204321,0.025,55.61,0.5,0,0.0,1.2692599463926235,1.2692599463926235,11,6,949.0
北京,上海,北京-上海,深圳航空,2024-08-28,2024-08-25,3,76.51252281144271,77.50802693924813,0.02,50.0,0.0,0,0.0,1.2551514602599156,1.2551514602599156,8,2,1521.0
北京,上海,北京-上海,四川航空,2024-07-18,2024-05-06,73,70.19175377779028,85.62624570695559,0.025,50.0,0.0,0,0.0,1.3865103700264236,1.3865103700264236,7,3,1079.0
北京,上海,北京-上海,海南航空,2025-05-28,2025-03-11,78,105.65420522406967,76.95810735687567,0.025,75.65,0.0,0,0.0,0.721590578272822,0.721590578272822,5,2,459.0
上海,深圳,上海-深圳,南方航空,2024-04-01,2024-02-09,52,66.50618396307198,78.23383618343546,0.025,80.0,0.0,0,0.0,1.46389008187996,1.46389008187996,4,0,1268.0
北京,上海,北京-上海,深圳航空,2024-05-29,2024-03-31,59,69.11859875401007,80.23064862123698,0.025,50.0,0.0,0,0.0,0.7802627195493302,0.7802627195493302,5,2,565.0
北京,成都,北京-成都,中国国航,2025-02-27,2025-01-11,47,98.8940122911811,83.86966854947788,0.02,197.24,0.0,0,0.0,1.4288876235180956,1.4288876235180956,2,3,2014.0
北京,成都,北京-成都,海南航空,2024-03-16,2024-03-03,13,75.17078390297628,75.8392563072057,0.02,150.0,0.5,0,0.0,0.7349755703667178,0.7349755703667178,3,5,1083.0
北京,上海,北京-上海,中国国航,2025-02-08,2025-01-12,27,100.46320724324129,82.8796832228492,0.02,70.46,0.5,1,0.22200840990031098,1.0867150475661147,1.39682107286901,2,5,1105.0
北京,广州,北京-广州,中国国航,2024-06-05,2024-05-27,9,68.5310815880592,78.84568700099484,0.02,150.0,0.0,0,0.0,1.1758337354169552,1.1758337354169552,6,2,1140.0
北京,广州,北京-广州,南方航空,2024-11-29,2024-09-09,81,82.49435663487422,74.16445850000898,0.025,156.24,0.0,0,0.0,1.4383421467167496,1.4383421467167496,11,4,1267.0
深圳,成都,深圳-成都,四川航空,2025-01-23,2025-01-21,2,99.5335308660458,80.54376052010682,0.02,109.3,0.0,0,0.0,1.5057593789664487,1.5057593789664487,1,3,2477.0
上海,深圳,上海-深圳,南方航空,2024-02-20,2024-02-01,19,65.97071303738007,79.15156295457273,0.02,80.0,0.0,0,0.0,1.409213461167182,1.409213461167182,2,1,1364.0
上海,广州,上海-广州,东方航空,2025-06-25,2025-03-29,88,103.18558339784066,77.22467267187163,0.03,114.78,0.0,0,0.0,0.7361208027370599,0.7361208027370599,6,2,544.0
北京,成都,北京-成都,中国国航,2024-08-07,2024-06-05,63,70.52300636499061,84.00873302752916,0.025,150.0,0.0,0,0.0,1.0,1.0,8,2,1171.0
上海,广州,上海-广州,深圳航空,2025-03-16,2025-01-25,50,101.53200532431016,76.09475246906695,0.025,112.3,0.5,0,0.0,1.4826925919873504,1.4826925919873504,3,6,1376.0
北京,广州,北京-广州,四川航空,2025-01-06,2024-11-10,57,100.67268186451038,77.9985467554246,0.025,201.68,0.0,0,0.0,0.715390062824474,0.715390062824474,1,0,998.0
北京,上海,北京-上海,东方航空,2025-03-06,2025-02-05,29,100.7965689391393,78.77920782995615,0.02,70.8,0.0,0,0.0,1.4778817803494282,1.4778817803494282,3,3,875.0
北京,上海,北京-上海,中国国航,2024-11-10,2024-09-29,42,91.29927639882145,76.25191121859763,0.025,61.3,0.5,0,0.0,1.4968925485519577,1.4968925485519577,11,6,925.0
上海,深圳,上海-深圳,深圳航空,2024-08-09,2024-07-23,17,77.59134905160164,82.82446436090197,0.02,80.0,0.0,0,0.0,1.4148430790078725,1.4148430790078725,8,4,1457.0
北京,成都,北京-成都,四川航空,2025-06-19,2025-04-06,74,106.4481776697815,77.9761166300355,0.025,216.12,0.0,0,0.0,1.1913904320460909,1.1913904320460909,6,3,1358.0
北京,上海,北京-上海,东方航空,2024-12-01,2024-09-06,86,80.7378269742412,79.28940260494706,0.03,50.74,0.5,0,0.0,1.284123016138728,1.284123016138728,12,6,596.0
北京,广州,北京-广州,东方航空,2024-10-24,2024-10-10,14,92.14823998376502,76.4631139156665,0.02,180.37,0.0,0,0.0,1.5001648962950358,1.5001648962950358,10,3,2010.0
深圳,成都,深圳-成都,东方航空,2024-11-28,2024-08-31,89,80.96935614913376,73.20017665616894,0.03,81.45,0.0,0,0.0,1.432013276206714,1.432013276206714,11,3,1281.0
上海,深圳,上海-深圳,海南航空,2024-11-26,2024-11-07,19,96.4644237676743,75.60677525926843,0.02,104.7,0.0,0,0.0,0.8107147811440221,0.8107147811440221,11,1,550.0
北京,成都,北京-成都,四川航空,2025-06-03,2025-04-11,53,104.4097316331262,78.45878525293526,0.025,211.02,0.0,0,0.0,1.2775990535292485,1.2775990535292485,6,1,1632.0
北京,上海,北京-上海,深圳航空,2024-06-05,2024-05-01,35,71.17206285127224,75.68736812399409,0.02,50.0,0.0,0,0.0,1.2117024115861026,1.2117024115861026,6,2,788.0
上海,深圳,上海-深圳,四川航空,2024-01-15,2024-01-02,13,71.71563114566325,79.57979233951694,0.02,80.0,0.0,0,0.0,1.3271164738568564,1.3271164738568564,1,0,1507.0
上海,广州,上海-广州,中国国航,2024-06-19,2024-04-05,75,65.4119227330615,80.37628457015784,0.025,80.0,0.0,0,0.0,1.2472178176805797,1.2472178176805797,6,2,845.0
上海,深圳,上海-深圳,四川航空,2024-08-28,2024-06-12,77,74.72017248747454,84.86114671398921,0.025,80.0,0.0,0,0.0,1.0,1.0,8,2,873.0
上海,广州,上海-广州,四川航空,2024-12-20,2024-11-16,34,98.85340082581769,78.00891549253656,0.02,108.28,0.0,0,0.0,0.8148736176554057,0.8148736176554057,12,4,600.0
北京,广州,北京-广州,中国国航,2024-07-10,2024-07-09,1,73.7681035205887,77.3291683743854,0.02,150.0,0.0,0,0.0,1.2052229756613233,1.2052229756613233,7,2,2395.0
北京,广州,北京-广州,中国国航,2025-04-03,2025-01-14,79,100.34418882541718,76.99265263103709,0.03,200.86,0.0,0,0.0,1.519416559517498,1.519416559517498,4,3,1610.0
北京,广州,北京-广州,南方航空,2024-11-04,2024-10-31,4,90.48213613690457,77.08444622658337,0.02,176.21,0.0,0,0.0,1.5292219915170557,1.5292219915170557,11,0,2013.0
北京,成都,北京-成都,东方航空,2024-03-14,2024-01-05,69,68.64132518141709,78.38460096901356,0.025,150.0,0.0,0,0.0,1.376428201453451,1.376428201453451,3,3,1356.0
上海,深圳,上海-深圳,中国国航,2025-03-02,2025-02-15,15,107.17357824680694,75.98932999470674,0.02,120.76,0.5,0,0.0,1.3158569342954085,1.3158569342954085,3,6,963.0
上海,深圳,上海-深圳,四川航空,2024-12-05,2024-11-27,8,100.96998307287969,81.00277357706395,0.02,111.45,0.0,0,0.0,0.7698402394060331,0.7698402394060331,12,3,908.0
北京,广州,北京-广州,深圳航空,2025-02-12,2024-12-14,60,99.40149615865819,82.5617288352943,0.025,198.5,0.0,0,0.0,0.7950577996299897,0.7950577996299897,2,2,865.0
深圳,成都,深圳-成都,四川航空,2024-06-04,2024-04-18,47,66.0567182186291,78.60553842717313,0.025,80.0,0.0,0,0.0,1.360053963485603,1.360053963485603,6,1,1485.0
北京,广州,北京-广州,东方航空,2024-05-09,2024-02-14,85,66.60412479893323,82.06835917464696,0.03,150.0,0.0,0,0.0,1.420414794502422,1.420414794502422,5,3,1320.0
北京,广州,北京-广州,海南航空,2024-03-13,2024-02-13,29,65.69602196032216,79.26489723070037,0.02,150.0,0.0,0,0.0,1.3498506447829923,1.3498506447829923,3,2,1187.0
北京,成都,北京-成都,海南航空,2025-03-19,2025-01-10,68,100.49694212207787,74.51864487307023,0.025,201.24,0.0,0,0.0,1.3079405254013305,1.3079405254013305,3,2,1241.0
北京,成都,北京-成都,四川航空,2024-11-02,2024-08-09,85,71.66653095919392,77.93237896419194,0.03,150.0,0.5,0,0.0,1.394865892318536,1.394865892318536,11,5,1703.0
深圳,成都,深圳-成都,中国国航,2024-03-16,2024-01-14,62,67.09334239957398,79.57927429528024,0.025,80.0,0.5,0,0.0,1.3618273581032527,1.3618273581032527,3,5,1247.0
北京,上海,北京-上海,海南航空,2024-10-10,2024-09-17,23,88.74441757535686,76.16103250384603,0.02,58.74,0.0,0,0.0,1.3623019959341591,1.3623019959341591,10,3,1322.0
北京,成都,北京-成都,中国国航,2025-03-23,2025-02-23,28,102.70353319449028,77.15720199598958,0.02,206.76,0.5,0,0.0,1.4839275187703413,1.4839275187703413,3,6,2207.0
上海,广州,上海-广州,东方航空,2024-12-04,2024-10-23,42,89.68944638794629,80.75771163572752,0.025,94.53,0.0,0,0.0,1.266147946398369,1.266147946398369,12,2,838.0
上海,深圳,上海-深圳,东方航空,2024-12-19,2024-10-27,53,90.85632287305972,77.2743075433471,0.025,96.28,0.0,0,0.0,1.4566497342232414,1.4566497342232414,12,3,1118.0
北京,广州,北京-广州,南方航空,2024-07-04,2024-04-06,89,66.13421205180362,83.06827220751869,0.03,150.0,0.0,0,0.0,1.3173795925688798,1.3173795925688798,7,3,1362.0
北京,上海,北京-上海,东方航空,2024-09-26,2024-08-28,29,76.90836923610834,76.6546404558167,0.02,50.0,0.0,0,0.0,1.2640855879852164,1.2640855879852164,9,3,895.0
上海,广州,上海-广州,深圳航空,2025-02-19,2024-11-29,82,100.33414227502091,81.09762723714628,0.03,110.5,0.0,0,0.0,0.7330698081240866,0.7330698081240866,2,2,760.0
北京,广州,北京-广州,中国国航,2024-07-29,2024-06-21,38,73.39275500377776,80.01514025545674,0.02,150.0,0.0,0,0.0,1.0,1.0,7,0,972.0
北京,广州,北京-广州,东方航空,2025-02-08,2024-12-26,44,97.02427865216818,82.6543949147155,0.025,192.56,0.5,0,0.0,0.8091991176587758,0.8091991176587758,2,5,1069.0
上海,深圳,上海-深圳,中国国航,2024-11-11,2024-09-11,61,83.8907035696279,74.65679953801644,0.025,85.84,0.0,0,0.0,1.387275126558753,1.387275126558753,11,0,724.0
北京,成都,北京-成都,中国国航,2024-12-10,2024-10-07,64,92.71281626754627,79.86295735163057,0.025,181.78,0.0,0,0.0,1.3891147345654444,1.3891147345654444,12,1,1490.0
深圳,成都,深圳-成都,四川航空,2025-02-23,2024-12-18,67,100.75243974840966,83.97117605912054,0.025,111.13,0.5,0,0.0,0.8194040520224986,0.8194040520224986,2,6,1034.0
北京,上海,北京-上海,海南航空,2025-03-20,2025-03-15,5,105.82198169863396,77.26368718084927,0.02,75.82,0.0,0,0.0,0.7613825341149034,0.7613825341149034,3,3,560.0
北京,广州,北京-广州,中国国航,2024-02-21,2024-01-21,31,64.84337344083798,79.12085998459999,0.02,150.0,0.0,0,0.0,1.5318127534897517,1.5318127534897517,2,2,1483.0
上海,深圳,上海-深圳,深圳航空,2025-02-25,2025-01-03,53,97.11401565369411,78.636243216977,0.02,105.67,0.0,0,0.0,1.5775802170848299,1.5775802170848299,2,1,1445.0
北京,广州,北京-广州,中国国航,2025-06-22,2025-04-18,65,108.10754368466317,79.49980401537533,0.025,220.27,0.5,0,0.0,1.3832401666122827,1.3832401666122827,6,6,1454.0
北京,上海,北京-上海,中国国航,2025-02-01,2024-11-06,87,95.26097055927212,79.06702590544599,0.03,65.26,0.5,0,0.0,0.7918318322620579,0.7918318322620579,2,5,517.0
北京,广州,北京-广州,东方航空,2024-02-01,2024-01-08,24,68.78967493599436,83.16921157448455,0.02,150.0,0.0,0,0.0,1.4908440086736052,1.4908440086736052,2,3,1892.0
北京,上海,北京-上海,南方航空,2024-08-03,2024-07-29,5,74.8028063207436,80.73150913335172,0.02,50.0,0.5,0,0.0,1.4237397300659047,1.4237397300659047,8,5,1828.0
深圳,成都,深圳-成都,中国国航,2024-12-25,2024-10-17,69,89.62838582132927,76.40970657520975,0.025,94.44,0.0,0,0.0,1.536685901843795,1.536685901843795,12,2,1463.0
北京,成都,北京-成都,海南航空,2025-06-11,2025-06-05,6,93.63116683195676,76.10000986784462,0.02,184.08,0.0,0,0.0,1.0,1.0,6,2,1756.0
深圳,成都,深圳-成都,南方航空,2024-07-19,2024-06-16,33,71.82501606073555,85.13297956539674,0.02,80.0,0.0,0,0.0,1.0,1.0,7,4,1111.0
上海,深圳,上海-深圳,深圳航空,2025-02-25,2025-01-30,26,102.70639859357676,79.9008532555058,0.02,114.06,0.0,0,0.0,1.5914249861160366,1.5914249861160366,2,1,1674.0
北京,上海,北京-上海,四川航空,2024-10-31,2024-10-08,23,92.87725579187068,80.14499108453276,0.02,62.88,0.0,0,0.0,1.3745755007100777,1.3745755007100777,10,3,842.0
北京,广州,北京-广州,东方航空,2025-06-01,2025-05-14,18,103.72015590575278,78.7171169106069,0.02,209.3,0.5,0,0.0,1.362642034738718,1.362642034738718,6,6,2028.0
北京,广州,北京-广州,中国国航,2024-11-25,2024-09-23,63,89.34109468317816,76.87082435279821,0.025,173.35,0.0,0,0.0,1.546545436830566,1.546545436830566,11,0,1341.0
北京,成都,北京-成都,深圳航空,2025-06-14,2025-05-24,21,102.1599489529513,81.62963136529824,0.02,205.4,0.5,0,0.0,1.2165000238224437,1.2165000238224437,6,5,1810.0
北京,广州,北京-广州,中国国航,2024-11-21,2024-09-29,53,91.29927639882145,76.84288532485712,0.025,178.25,0.0,0,0.0,1.2793068923599968,1.2793068923599968,11,3,1342.0
北京,广州,北京-广州,深圳航空,2024-11-04,2024-08-12,84,72.66771545988391,75.4702587093634,0.03,150.0,0.0,0,0.0,1.2117685440341424,1.2117685440341424,11,0,1082.0
上海,深圳,上海-深圳,四川航空,2024-06-12,2024-05-26,17,67.87023069554148,77.14181221897516,0.02,80.0,0.0,0,0.0,1.222980846818174,1.222980846818174,6,2,1101.0
深圳,成都,深圳-成都,四川航空,2025-01-15,2024-11-21,55,100.79699083004803,79.39085486639532,0.025,111.2,0.0,0,0.0,0.7937278825378098,0.7937278825378098,1,2,834.0
上海,深圳,上海-深圳,深圳航空,2024-09-02,2024-08-18,15,76.25121110272161,79.29858981550221,0.02,80.0,0.0,0,0.0,1.4971077938105681,1.4971077938105681,9,0,1323.0
北京,上海,北京-上海,四川航空,2025-02-13,2025-01-12,32,100.46320724324129,83.20443577846488,0.02,70.46,0.0,0,0.0,1.4166928106637273,1.4166928106637273,2,3,844.0
上海,深圳,上海-深圳,深圳航空,2024-02-01,2024-01-05,27,68.64132518141709,77.73736015034766,0.02,80.0,0.0,0,0.0,1.40673494793794,1.40673494793794,2,3,1333.0
北京,上海,北京-上海,深圳航空,2025-03-24,2025-03-18,6,103.02465299276095,81.36395832967703,0.02,73.02,0.0,0,0.0,0.7043398108530426,0.7043398108530426,3,0,629.0
北京,上海,北京-上海,四川航空,2025-02-18,2024-12-23,57,97.68179491313755,82.04212117455629,0.025,67.68,0.0,0,0.0,0.8052827221615481,0.8052827221615481,2,1,538.0
深圳,成都,深圳-成都,中国国航,2024-12-05,2024-10-13,53,87.20461623403015,78.86539665888895,0.025,90.81,0.0,0,0.0,1.3286085066179758,1.3286085066179758,12,3,1404.0
北京,广州,北京-广州,东方航空,2025-04-29,2025-04-09,20,107.41229005406595,78.08710675776003,0.02,218.53,0.0,0,0.0,1.3425792480405572,1.3425792480405572,4,1,1750.0
北京,上海,北京-上海,四川航空,2024-10-24,2024-08-01,84,70.87392581553549,77.77217267422274,0.025,50.0,0.0,0,0.0,1.2870196147790949,1.2870196147790949,10,3,719.0
北京,成都,北京-成都,深圳航空,2024-06-11,2024-05-13,29,71.02296334333316,79.26492584314731,0.02,150.0,0.0,0,0.0,1.1547987036306901,1.1547987036306901,6,1,1404.0
北京,成都,北京-成都,深圳航空,2025-02-01,2025-01-06,26,99.98562640197939,77.65327461730293,0.02,199.96,0.5,0,0.0,1.3710717371624155,1.3710717371624155,2,5,2363.0
深圳,成都,深圳-成都,中国国航,2024-06-06,2024-05-23,14,65.21830468967605,81.14523311929862,0.02,80.0,0.0,0,0.0,1.3564557356723546,1.3564557356723546,6,3,1734.0
北京,广州,北京-广州,四川航空,2025-01-08,2024-11-22,47,102.26445643415211,82.50657842257188,0.025,205.66,0.0,0,0.0,0.7261487400056765,0.7261487400056765,1,2,859.0
北京,上海,北京-上海,东方航空,2024-11-30,2024-09-25,66,90.88714604809061,77.94597079428351,0.025,60.89,0.5,0,0.0,1.3156597191006187,1.3156597191006187,11,5,724.0
上海,广州,上海-广州,中国国航,2024-07-24,2024-04-26,89,67.76589159485107,83.01760811140079,0.03,80.0,0.0,0,0.0,1.392169614579543,1.392169614579543,7,2,1172.0
上海,广州,上海-广州,南方航空,2024-05-18,2024-04-26,22,67.76589159485107,77.99652769373459,0.02,80.0,0.5,0,0.0,1.2752285263568766,1.2752285263568766,5,5,1628.0
北京,上海,北京-上海,四川航空,2024-02-10,2024-01-07,34,68.73354472888069,83.32782841613084,0.02,50.0,1.0,0,0.0,1.424697800967003,1.424697800967003,2,5,1112.0
上海,深圳,上海-深圳,海南航空,2025-03-30,2025-02-01,57,100.33091977207265,74.72190843259793,0.02,110.5,0.5,0,0.0,1.5421873114908613,1.5421873114908613,3,6,1036.0
北京,广州,北京-广州,南方航空,2024-11-13,2024-10-10,34,92.14823998376502,73.93271902432716,0.02,180.37,0.0,0,0.0,1.52740222250163,1.52740222250163,11,2,1651.0
北京,广州,北京-广州,东方航空,2024-11-20,2024-10-15,36,87.60578924115943,74.34670022371509,0.02,169.01,0.0,0,0.0,1.3025552956033504,1.3025552956033504,11,2,1193.0
北京,成都,北京-成都,中国国航,2025-05-09,2025-03-07,63,98.8895436352521,75.80127347711394,0.025,197.22,0.0,0,0.0,0.7077244693608323,0.7077244693608323,5,4,682.0
北京,成都,北京-成都,中国国航,2024-10-20,2024-07-29,83,74.8028063207436,78.29621332639361,0.03,150.0,0.5,0,0.0,1.4776802130509716,1.4776802130509716,10,6,1671.0
上海,广州,上海-广州,东方航空,2025-01-20,2024-12-14,37,99.40149615865819,79.38725156354606,0.02,109.1,0.0,0,0.0,0.7717907694310141,0.7717907694310141,1,0,783.0
上海,深圳,上海-深圳,四川航空,2024-12-21,2024-12-10,11,99.03811580321901,76.11401190032862,0.02,108.56,0.5,0,0.0,0.8569000233373057,0.8569000233373057,12,5,922.0
上海,广州,上海-广州,中国国航,2024-03-19,2024-02-03,45,65.29808035093461,76.77003239309558,0.02,80.0,0.0,0,0.0,1.3388522748375182,1.3388522748375182,3,1,995.0
北京,上海,北京-上海,海南航空,2024-05-11,2024-05-03,8,69.89943953197732,76.31789931887604,0.02,50.0,0.5,0,0.0,1.328393336551495,1.328393336551495,5,5,1498.0
北京,成都,北京-成都,四川航空,2025-03-07,2025-01-05,61,99.64228799343175,76.72524986686209,0.025,199.11,0.0,0,0.0,1.3676307537583041,1.3676307537583041,3,4,1292.0
北京,上海,北京-上海,中国国航,2024-06-18,2024-04-17,62,66.31964119832426,78.97543320277192,0.025,50.0,0.0,0,0.0,1.27282338865444,1.27282338865444,6,1,788.0
上海,深圳,上海-深圳,海南航空,2025-04-08,2025-01-15,83,100.05995840813574,74.11255609946781,0.03,110.09,0.0,0,0.0,1.3643058642354697,1.3643058642354697,4,1,1044.0
上海,深圳,上海-深圳,深圳航空,2024-02-13,2024-02-01,12,65.97071303738007,80.04078252428094,0.02,80.0,1.0,0,0.0,1.5112868426949473,1.5112868426949473,2,1,2429.0
上海,广州,上海-广州,东方航空,2025-01-23,2024-12-08,46,98.36632047503248,82.57103909066208,0.02,107.55,0.0,0,0.0,0.8873667717993041,0.8873667717993041,1,3,976.0
北京,上海,北京-上海,海南航空,2024-05-29,2024-03-26,64,68.0452681907436,75.94276025301933,0.025,50.0,0.0,0,0.0,0.8078739232271841,0.8078739232271841,5,2,492.0
北京,成都,北京-成都,海南航空,2025-03-13,2025-02-21,20,104.57781031660988,78.02066931935633,0.02,211.44,0.0,0,0.0,1.318611043175268,1.318611043175268,3,3,1619.0
上海,深圳,上海-深圳,深圳航空,2025-02-04,2025-01-10,25,100.49694212207787,80.59933621367209,0.02,110.75,1.0,0,0.0,1.4503415300022877,1.4503415300022877,2,1,2323.0
北京,成都,北京-成都,深圳航空,2025-03-19,2025-02-07,40,101.84068617854946,77.87861310028129,0.02,204.6,0.0,0,0.0,1.4333140851682584,1.4333140851682584,3,2,1664.0
深圳,成都,深圳-成都,南方航空,2024-02-18,2024-01-13,36,68.60846743689967,78.87176592252065,0.02,80.0,0.5,0,0.0,1.4776715968800054,1.4776715968800054,2,6,1849.0
北京,成都,北京-成都,四川航空,2024-11-03,2024-08-28,67,76.90836923610834,77.96351185957863,0.03,150.0,0.5,1,0.31378059594528096,0.8653587801107534,1.2610526239822706,11,6,1066.0
北京,成都,北京-成都,深圳航空,2024-09-05,2024-07-11,56,72.72231553683858,79.77965480274878,0.025,150.0,0.0,0,0.0,1.3753724794440059,1.3753724794440059,9,3,1220.0
北京,广州,北京-广州,南方航空,2025-06-18,2025-04-21,58,109.62496590900552,76.93328977529238,0.025,224.06,0.0,0,0.0,1.201649282244739,1.201649282244739,6,2,1172.0
上海,深圳,上海-深圳,中国国航,2024-08-27,2024-06-19,69,72.83555421462532,84.45981610619921,0.025,80.0,0.0,0,0.0,1.0,1.0,8,1,801.0
上海,深圳,上海-深圳,东方航空,2024-03-30,2024-02-24,35,71.37386391180688,77.44375120475448,0.02,80.0,0.5,0,0.0,1.3299670000240527,1.3299670000240527,3,5,934.0
北京,上海,北京-上海,中国国航,2024-10-22,2024-07-31,83,71.13681587177179,74.51969752006022,0.03,50.0,0.0,0,0.0,1.3789815663104732,1.3789815663104732,10,1,748.0
北京,成都,北京-成都,深圳航空,2025-03-29,2025-02-13,44,106.94280435368653,78.62178708610796,0.02,217.36,0.5,0,0.0,1.359469489184655,1.359469489184655,3,5,1773.0
深圳,成都,深圳-成都,四川航空,2025-06-21,2025-03-31,82,103.85268194981202,81.81064538292007,0.03,115.78,0.5,0,0.0,0.7941936336582005,0.7941936336582005,6,5,717.0
深圳,成都,深圳-成都,东方航空,2024-08-07,2024-05-17,82,69.8149134970164,84.30034767768917,0.03,80.0,0.0,0,0.0,1.2848888820190012,1.2848888820190012,8,2,1160.0
北京,成都,北京-成都,深圳航空,2025-03-05,2024-12-20,75,101.29563647535288,78.92303648571946,0.03,203.24,0.0,0,0.0,0.827744922298397,0.827744922298397,3,2,894.0
上海,广州,上海-广州,海南航空,2025-06-29,2025-05-17,43,104.49595338210453,81.17879165278576,0.02,116.74,0.5,0,0.0,1.3594429795385052,1.3594429795385052,6,6,1079.0
上海,深圳,上海-深圳,四川航空,2025-01-07,2024-10-19,80,90.52107827955147,84.34038353792997,0.03,95.78,0.0,1,0.21516006617352995,0.9942920704424748,1.2668724253043873,1,1,737.0
北京,成都,北京-成都,深圳航空,2024-08-23,2024-06-24,60,74.06088233442819,79.54159463650541,0.025,150.0,0.0,0,0.0,1.0,1.0,8,4,1225.0
北京,成都,北京-成都,深圳航空,2025-05-24,2025-05-08,16,105.47129424356264,79.01954727978358,0.02,213.68,0.5,0,0.0,1.3239410954853315,1.3239410954853315,5,5,1668.0
上海,深圳,上海-深圳,中国国航,2024-08-03,2024-06-17,47,72.4293343035311,79.00935890145703,0.025,80.0,0.5,0,0.0,1.0,1.0,8,5,1142.0
北京,广州,北京-广州,四川航空,2024-08-07,2024-06-14,54,71.32552281293054,84.12936605764233,0.025,150.0,0.0,0,0.0,1.0,1.0,8,2,1361.0
北京,成都,北京-成都,东方航空,2024-09-05,2024-08-11,25,71.28335679593576,78.90474178594391,0.02,150.0,0.0,0,0.0,1.2924878463159868,1.2924878463159868,9,3,1501.0
上海,深圳,上海-深圳,南方航空,2024-04-19,2024-02-01,78,65.97071303738007,77.04733184112364,0.025,80.0,0.0,0,0.0,1.3800957590289928,1.3800957590289928,4,4,899.0
北京,广州,北京-广州,中国国航,2025-02-05,2024-12-19,48,100.13296357427816,82.50855690255767,0.025,200.33,0.0,0,0.0,0.8131250512247765,0.8131250512247765,2,2,838.0
北京,广州,北京-广州,东方航空,2024-05-20,2024-04-15,35,69.71258340896965,79.88591708798263,0.02,150.0,0.0,0,0.0,1.2083418238790367,1.2083418238790367,5,0,1162.0
深圳,成都,深圳-成都,四川航空,2025-01-19,2024-12-31,19,93.54137592605841,81.43111596054908,0.02,100.31,0.5,0,0.0,0.825322006416831,0.825322006416831,1,6,1291.0
北京,上海,北京-上海,中国国航,2025-06-28,2025-05-07,52,108.19030293840416,78.44235293850639,0.02,78.19,0.5,0,0.0,1.2998364189420673,1.2998364189420673,6,5,915.0
北京,广州,北京-广州,海南航空,2024-01-30,2024-01-18,12,67.11577711289542,81.2223350682051,0.02,150.0,0.0,0,0.0,1.3598948960835622,1.3598948960835622,1,1,2415.0
深圳,成都,深圳-成都,中国国航,2025-03-05,2025-02-16,17,107.70429039321074,77.96068147361422,0.02,121.56,0.0,0,0.0,1.5003086984983813,1.5003086984983813,3,2,1550.0
北京,广州,北京-广州,东方航空,2025-04-10,2025-01-14,86,100.34418882541718,74.68085535621846,0.03,200.86,0.0,0,0.0,1.3278902680330638,1.3278902680330638,4,3,908.0
