user_id,movie_id,rating,rating_date
U020,M046,3.1,2025-10-19
U068,M086,4.0,2025-07-23
U024,M174,3.0,2025-10-21
U020,M171,2.6,2025-06-09
U039,M160,2.7,2025-12-31
U045,M027,2.4,2026-01-08
U064,M170,2.6,2025-11-19
U034,M183,3.1,2026-04-17
U001,M039,2.1,2025-06-25
U019,M082,3.0,2026-03-12
U050,M115,3.3,2025-09-24
U009,M029,2.5,2025-08-04
U055,M187,3.7,2026-01-04
U019,M024,3.1,2025-12-12
U017,M047,4.0,2025-11-10
U046,M082,2.7,2025-09-15
U055,M124,3.4,2025-06-05
U053,M155,2.5,2025-07-05
U032,M099,3.7,2025-10-24
U071,M128,3.2,2025-08-24
U069,M127,2.5,2025-08-27
U069,M059,2.6,2025-11-11
U011,M149,3.4,2025-10-23
U068,M148,2.5,2025-06-05
U096,M057,3.5,2025-06-01
U012,M061,2.2,2025-11-22
U001,M053,3.2,2026-05-18
U047,M143,2.1,2025-09-26
U018,M029,3.1,2026-04-26
U045,M093,3.2,2026-03-16
U038,M118,2.6,2026-03-14
U071,M108,3.4,2026-01-22
U027,M058,2.9,2026-04-28
U096,M036,3.0,2026-03-27
U090,M181,2.2,2026-03-14
U049,M188,2.1,2026-05-13
U090,M109,2.9,2025-11-17
U007,M180,2.5,2026-04-02
U085,M149,3.5,2026-04-19
U062,M153,3.2,2026-03-07
U004,M038,3.3,2025-11-20
U019,M021,3.1,2026-01-21
U010,M004,2.5,2025-08-08
U061,M191,3.5,2026-03-16
U096,M136,3.2,2025-06-03
U039,M121,3.0,2025-10-28
U093,M087,2.0,2025-10-11
U083,M178,3.9,2026-05-20
U037,M029,3.3,2026-03-08
U008,M165,2.6,2026-05-10
U078,M193,3.2,2026-02-27
U065,M042,3.0,2026-05-21
U051,M109,3.1,2025-06-12
U059,M142,3.1,2025-05-27
U034,M147,4.2,2025-09-12
U040,M182,3.6,2026-01-30
U055,M041,2.1,2026-01-07
U012,M134,2.9,2025-11-14
U017,M191,3.8,2026-02-07
U029,M101,3.3,2026-02-21
U096,M144,4.2,2025-07-21
U010,M178,3.8,2025-09-29
U062,M081,3.0,2025-06-26
U022,M014,3.0,2025-11-17
U083,M109,3.0,2026-02-16
U035,M028,2.5,2026-04-03
U010,M093,3.6,2025-07-22
U100,M086,2.8,2026-05-12
U031,M073,3.8,2026-03-04
U070,M028,3.3,2026-04-23
U028,M153,2.3,2026-05-21
U097,M080,3.2,2026-02-19
U071,M052,2.3,2025-07-04
U005,M062,3.6,2026-01-09
U011,M146,3.1,2025-08-10
U006,M013,3.6,2025-12-16
U012,M080,3.9,2026-05-22
U046,M193,2.9,2026-01-02
U051,M129,2.6,2026-02-16
U041,M193,3.6,2025-11-07
U093,M092,4.3,2026-03-21
U090,M173,3.0,2026-04-07
U043,M105,3.3,2025-09-11
U013,M129,3.7,2026-03-11
U004,M151,2.5,2025-11-12
U062,M151,2.8,2026-05-07
U038,M042,3.8,2026-03-10
U088,M119,3.9,2026-04-16
U081,M024,3.2,2026-01-28
U028,M175,2.3,2025-06-26
U065,M133,2.8,2025-07-19
U084,M134,2.9,2025-12-03
U058,M034,3.3,2025-12-04
U038,M093,3.6,2025-07-11
U056,M011,3.7,2025-05-27
U100,M175,3.1,2025-11-09
U031,M054,3.3,2025-07-18
U078,M020,2.8,2026-03-09
U073,M161,3.5,2025-09-14
U013,M004,1.7,2026-03-14
U099,M080,3.0,2025-08-19
U059,M081,2.7,2026-03-01
U036,M148,2.9,2025-11-21
U046,M023,3.7,2026-04-20
U023,M182,3.9,2025-10-03
U034,M122,2.9,2026-01-15
U098,M114,3.4,2025-06-28
U063,M011,2.8,2025-11-21
U037,M103,3.4,2025-10-29
U080,M175,2.3,2026-03-21
U057,M094,3.0,2025-09-06
U011,M175,3.3,2025-10-27
U065,M116,2.7,2026-01-12
U088,M011,3.5,2025-07-13
U083,M015,2.3,2026-01-21
U090,M144,3.3,2026-05-22
U020,M027,3.4,2025-12-29
U049,M041,3.4,2025-08-08
U052,M019,3.2,2026-02-01
U050,M119,2.2,2025-06-18
U012,M090,2.8,2025-09-30
U060,M165,2.7,2025-08-26
U060,M028,3.0,2026-04-13
U024,M188,2.8,2026-04-01
U051,M197,2.0,2025-10-17
U026,M103,3.2,2025-12-09
U009,M082,3.3,2025-12-02
U090,M190,2.7,2025-09-25
U015,M072,3.1,2025-10-06
U061,M038,3.9,2025-07-03
U028,M082,2.8,2025-08-09
U061,M055,2.9,2026-04-29
U028,M006,3.2,2025-06-10
U055,M070,2.6,2026-01-17
U082,M046,2.4,2026-04-14
U019,M018,2.7,2026-01-06
U052,M021,3.3,2025-12-25
U092,M116,3.8,2025-10-24
U068,M055,3.0,2025-06-18
U034,M048,2.8,2026-04-29
U012,M110,2.2,2025-12-02
U097,M077,2.8,2026-03-03
U026,M090,2.8,2025-10-24
U062,M122,3.4,2025-08-25
U089,M042,2.1,2025-06-04
U056,M091,2.8,2025-06-06
U074,M100,3.0,2026-05-21
U072,M153,3.1,2026-02-14
U010,M186,4.4,2025-06-19
U075,M158,3.0,2026-03-13
U042,M171,2.3,2025-12-15
U002,M039,3.0,2025-10-04
U019,M128,2.3,2025-12-15
U015,M173,3.2,2025-10-30
U034,M134,2.7,2026-05-25
U058,M033,3.4,2025-07-06
U096,M049,2.9,2025-10-23
U077,M097,2.7,2026-02-05
U045,M054,4.0,2026-02-18
U087,M148,3.8,2026-05-19
U048,M094,3.5,2026-05-18
U039,M079,3.3,2025-09-11
U016,M180,3.4,2025-09-13
U084,M117,3.0,2025-10-27
U070,M110,3.4,2025-09-01
U098,M086,3.0,2026-03-29
U023,M118,2.7,2025-10-19
U048,M046,3.2,2025-08-16
U077,M042,3.8,2025-08-22
U085,M177,2.6,2025-06-12
U056,M163,3.7,2026-01-01
U090,M159,2.8,2026-04-06
U012,M027,2.0,2026-04-11
U084,M005,2.8,2025-07-15
U053,M027,3.9,2025-09-14
U096,M193,3.0,2025-07-11
U070,M026,3.2,2025-07-06
U057,M129,3.0,2025-08-02
U054,M055,4.0,2026-02-01
U100,M117,4.3,2025-08-17
U049,M030,3.0,2026-02-15
U061,M032,3.2,2025-11-28
U091,M190,3.5,2025-11-05
U001,M096,2.6,2026-02-01
U065,M073,2.8,2026-01-09
U085,M068,2.3,2025-12-20
U054,M173,2.7,2026-01-23
U001,M107,2.5,2026-05-10
U002,M007,2.5,2026-03-09
U041,M086,2.4,2026-02-28
U074,M111,3.5,2026-01-23
U072,M101,2.5,2026-02-17
U079,M165,3.0,2025-11-06
U007,M148,3.7,2025-10-19
U017,M163,2.5,2025-11-08
U094,M045,2.6,2025-11-01
U041,M133,2.6,2026-03-06
U091,M033,3.6,2025-09-10
U016,M162,3.1,2025-08-04
U051,M196,3.2,2025-07-09
U034,M142,2.5,2026-03-06
U042,M053,3.1,2026-04-09
U012,M007,2.9,2025-10-15
U002,M161,2.4,2025-07-27
U020,M008,2.6,2025-07-14
U091,M140,2.6,2026-04-16
U074,M098,3.1,2026-05-14
U096,M188,3.4,2026-03-21
U059,M163,2.9,2025-07-07
U100,M092,3.7,2026-02-20
U031,M168,1.9,2026-02-02
U039,M050,2.8,2025-08-25
U032,M186,3.2,2025-11-14
U099,M067,2.8,2025-06-23
U007,M071,2.8,2026-04-14
U082,M149,3.4,2026-04-04
U015,M118,2.9,2025-07-25
U016,M028,2.3,2026-03-15
U037,M068,1.8,2026-02-23
U012,M020,2.7,2025-09-15
U047,M054,3.1,2025-11-07
U053,M019,2.9,2025-09-19
U081,M020,2.8,2026-02-08
U088,M108,3.3,2025-11-15
U041,M163,2.9,2025-10-08
U021,M047,3.6,2025-12-25
U073,M162,2.8,2025-07-20
U077,M140,3.2,2026-05-24
U021,M134,5.0,2026-01-16
U016,M050,2.2,2025-07-20
U004,M138,3.5,2026-05-15
U067,M132,3.3,2026-03-09
U028,M094,3.2,2026-03-29
U028,M008,2.8,2025-12-10
U018,M057,3.4,2026-04-14
U094,M178,2.8,2026-03-23
U035,M071,3.1,2025-09-22
U091,M142,3.6,2025-06-27
U056,M132,2.4,2025-11-03
U025,M065,2.9,2026-02-27
U026,M176,4.0,2026-01-03
U051,M027,2.6,2025-08-01
U022,M053,2.5,2025-09-19
U056,M115,3.5,2025-10-22
U077,M192,3.4,2026-01-07
U041,M160,3.7,2026-04-01
U078,M099,3.3,2025-10-19
U026,M146,3.8,2025-11-27
U048,M162,3.1,2026-04-24
U058,M043,3.3,2026-05-09
U066,M065,2.8,2025-07-30
U053,M076,3.4,2025-07-21
U083,M136,3.0,2025-11-27
U051,M008,2.9,2026-03-29
U024,M083,3.4,2025-10-19
U024,M092,3.4,2026-01-21
U048,M096,3.0,2026-03-13
U100,M081,4.0,2026-03-25
U002,M082,3.1,2025-06-08
U002,M184,3.2,2025-12-09
U028,M120,3.1,2025-08-09
U042,M060,2.4,2025-08-12
U009,M099,3.9,2026-01-01
U078,M055,3.5,2025-08-30
U028,M027,3.5,2025-08-12
U036,M184,2.6,2025-07-19
U086,M020,2.8,2025-08-06
U083,M108,2.2,2025-06-11
U097,M112,3.1,2025-12-15
U041,M051,3.0,2026-02-15
U007,M127,2.7,2025-09-13
U006,M071,3.4,2025-10-23
U016,M032,3.1,2025-10-07
U076,M099,2.9,2026-01-25
U074,M006,2.8,2026-01-01
U003,M165,1.4,2025-08-05
U001,M119,2.6,2026-01-01
U017,M104,2.1,2026-05-08
U069,M136,3.9,2026-05-06
U044,M166,3.2,2026-05-18
U009,M121,3.8,2026-04-08
U054,M186,3.9,2025-12-23
U036,M082,2.4,2025-11-30
U079,M013,3.0,2025-11-06
U039,M179,3.8,2025-10-06
U064,M165,2.4,2026-03-25
U048,M159,3.2,2026-04-04
U004,M058,2.8,2026-05-02
U042,M177,2.5,2025-10-15
U029,M044,3.8,2026-04-11
U025,M186,2.6,2025-11-19
U007,M067,2.8,2026-05-04
U015,M013,2.2,2025-12-22
U010,M068,2.9,2025-12-09
U089,M157,2.0,2025-11-13
U035,M179,2.8,2026-02-28
U018,M150,2.7,2025-10-03
U016,M033,4.2,2025-12-14
U019,M193,3.3,2025-07-31
U053,M164,3.3,2025-10-10
U086,M032,3.9,2025-09-01
U068,M062,2.8,2025-08-04
U062,M170,3.1,2025-09-18
U036,M083,3.0,2025-09-21
U029,M024,3.6,2026-01-11
U099,M076,3.8,2025-05-27
U011,M091,3.1,2025-08-14
U032,M169,3.4,2025-06-29
U095,M053,2.6,2025-06-05
U010,M020,2.6,2025-09-15
U008,M055,3.1,2026-05-20
U086,M056,3.5,2025-09-29
U014,M088,4.5,2026-02-09
U076,M195,3.7,2025-08-29
U066,M081,3.2,2025-12-18
U091,M117,3.6,2025-06-25
U020,M130,3.1,2026-04-02
U017,M057,2.9,2025-11-21
U050,M116,3.4,2025-07-13
U066,M052,3.6,2025-11-03
U025,M018,2.5,2026-01-04
U014,M038,1.8,2025-10-02
U014,M191,2.4,2026-03-31
U031,M005,2.7,2025-10-03
U024,M069,4.0,2026-05-12
U061,M170,3.5,2025-08-28
U058,M091,2.4,2026-01-11
U046,M111,2.4,2026-02-07
U020,M102,3.6,2025-09-11
U056,M131,2.8,2025-12-07
U007,M113,2.9,2026-01-07
U048,M026,3.2,2026-05-01
U025,M076,2.1,2026-02-19
U052,M046,2.9,2025-07-26
U036,M136,3.6,2025-07-19
U064,M133,2.2,2025-10-17
U014,M175,2.0,2026-05-01
U029,M030,3.3,2026-04-29
U005,M148,4.0,2026-01-10
U031,M017,2.7,2025-08-27
U013,M071,2.9,2026-01-31
U080,M180,3.8,2025-10-31
U051,M101,1.9,2026-04-05
U029,M188,2.6,2025-06-06
U035,M127,2.9,2026-02-10
U082,M074,3.3,2025-05-30
U077,M074,2.8,2026-05-25
U013,M048,2.1,2025-09-11
U090,M160,2.5,2025-09-24
U095,M079,3.7,2025-06-08
U031,M044,2.5,2025-12-16
U088,M018,2.7,2026-03-02
U024,M086,3.1,2025-10-05
U019,M004,3.0,2025-06-19
U003,M046,2.4,2026-01-11
U010,M044,2.9,2025-06-13
U098,M003,3.1,2025-07-26
U001,M126,2.8,2026-01-20
U061,M029,3.3,2026-05-03
U003,M146,3.6,2025-06-12
U038,M059,1.9,2025-08-31
U065,M043,3.2,2026-03-12
U100,M025,3.1,2026-04-05
U039,M189,3.2,2025-12-06
U058,M126,3.3,2025-11-28
U070,M066,2.5,2025-06-21
U063,M065,2.7,2025-11-21
U059,M004,3.0,2025-11-27
U039,M182,2.7,2025-12-07
U067,M199,4.1,2025-06-21
U077,M124,2.4,2026-03-30
U035,M176,2.4,2025-09-03
U094,M164,3.0,2026-05-16
U085,M037,2.3,2025-11-25
U064,M008,2.9,2026-01-21
U074,M190,2.9,2025-06-04
U056,M093,3.0,2026-02-10
U049,M164,2.0,2026-04-01
U070,M116,4.1,2025-08-30
U045,M085,3.1,2025-11-07
U076,M107,3.3,2026-01-05
U040,M049,2.5,2026-05-05
U075,M134,4.1,2025-06-01
U044,M157,3.0,2026-03-25
U056,M117,3.5,2025-08-09
U045,M074,2.4,2026-03-31
U002,M128,3.9,2025-06-10
U019,M120,3.2,2025-06-12
U020,M134,3.2,2025-12-29
U080,M143,2.7,2025-06-20
U021,M078,3.4,2025-09-19
U037,M017,3.5,2025-12-27
U028,M073,2.2,2025-07-27
U016,M014,2.5,2025-09-18
U046,M170,3.0,2026-05-26
U007,M065,3.0,2026-03-17
U045,M073,3.7,2025-09-11
U086,M197,2.4,2025-08-12
U020,M023,3.1,2026-01-08
U019,M188,2.4,2026-02-15
U056,M150,3.2,2026-04-15
U038,M057,3.2,2026-05-10
U061,M091,3.4,2026-01-19
U087,M164,2.8,2025-11-10
U055,M103,3.3,2026-04-06
U040,M045,3.8,2025-08-11
U056,M174,3.2,2025-12-12
U075,M036,3.4,2025-06-11
U099,M052,3.0,2026-01-18
U018,M107,3.5,2025-08-16
U026,M078,3.6,2025-12-21
U011,M077,3.3,2025-08-09
U024,M097,3.2,2025-10-15
U013,M036,2.3,2025-08-30
U057,M178,3.1,2025-12-17
U065,M176,3.2,2025-05-27
U046,M120,2.3,2025-11-26
U055,M120,2.4,2025-10-23
U053,M119,2.9,2026-05-12
U072,M007,2.9,2025-10-23
U079,M078,3.5,2026-01-22
U075,M132,3.4,2025-11-16
U017,M159,2.6,2025-08-21
U073,M076,2.5,2026-04-29
U097,M101,3.4,2026-03-23
U052,M172,4.4,2026-05-23
U060,M196,3.1,2025-09-03
U059,M014,2.7,2026-04-13
U008,M070,3.4,2025-06-28
U014,M086,2.8,2025-07-26
U013,M075,2.9,2025-08-10
U062,M177,3.4,2025-12-08
U008,M032,2.3,2025-07-31
U087,M131,4.0,2026-04-29
U090,M053,2.9,2025-09-04
U019,M144,3.2,2025-09-15
U018,M058,2.8,2025-06-15
U082,M040,3.3,2025-12-23
U081,M080,2.1,2026-05-23
U063,M160,3.7,2025-06-08
U026,M030,3.1,2026-04-22
U001,M040,3.1,2025-07-21
U016,M134,3.4,2026-04-07
U032,M053,2.8,2026-04-03
U061,M007,3.2,2025-09-10
U057,M101,2.8,2026-04-28
U016,M077,3.4,2025-10-31
U062,M048,1.8,2026-01-26
U070,M067,3.2,2025-07-17
U088,M113,2.7,2025-06-24
U079,M032,3.2,2025-10-17
U019,M163,3.4,2026-05-15
U024,M037,3.1,2025-06-24
U095,M180,3.3,2025-08-20
U026,M122,2.4,2025-09-23
U038,M075,3.1,2025-06-19
U013,M151,2.6,2025-09-16
U048,M171,1.5,2026-01-06
U051,M099,2.5,2025-06-03
U014,M119,2.5,2025-10-25
U055,M038,1.7,2026-05-12
U037,M118,2.4,2026-03-26
U073,M100,3.2,2026-05-21
U075,M078,4.0,2026-05-09
U083,M167,3.0,2025-06-24
U080,M114,2.5,2026-05-05
U046,M036,2.9,2025-09-29
U093,M118,2.8,2026-01-05
U002,M041,3.3,2025-11-24
U065,M129,2.3,2026-02-08
U045,M181,1.8,2025-08-31
U050,M132,2.9,2026-04-24
U023,M168,3.2,2026-03-10
U044,M118,3.0,2026-03-16
U039,M101,3.4,2026-04-22
U083,M124,2.1,2025-11-15
U061,M156,4.0,2025-06-23
U024,M148,2.4,2025-05-29
U065,M199,2.6,2025-06-23
U068,M067,2.2,2026-03-21
U090,M083,2.7,2025-07-29
U080,M104,3.1,2026-04-22
U030,M025,3.2,2025-06-20
U014,M128,2.7,2025-06-13
U061,M083,3.0,2026-01-28
U099,M188,2.9,2026-01-25
U097,M108,2.4,2026-04-24
U008,M157,3.6,2026-01-18
U015,M010,3.4,2026-04-19
U057,M196,4.2,2025-11-16
U078,M162,3.5,2026-05-11
U023,M083,3.5,2026-04-01
U090,M116,4.6,2025-11-14
U018,M164,3.0,2025-08-06
U072,M052,2.6,2026-02-15
U033,M126,2.5,2025-10-14
U087,M074,4.0,2026-01-31
U026,M190,2.2,2026-03-05
U056,M136,2.7,2026-02-17
U081,M172,3.2,2026-04-07
U027,M009,3.5,2026-03-16
U001,M093,3.3,2025-10-30
U073,M140,4.4,2026-04-20
U044,M048,2.5,2025-06-11
U094,M187,2.6,2025-07-02
U068,M128,2.8,2026-02-18
U027,M147,3.5,2025-09-26
U080,M144,3.2,2026-03-17
U009,M113,3.5,2025-10-20
U081,M097,2.5,2026-04-20
U073,M021,3.8,2026-03-22
U016,M128,3.4,2026-01-28
U007,M154,3.9,2025-08-23
U043,M006,2.0,2026-02-01
U038,M065,2.7,2025-11-08
U021,M074,4.0,2026-04-18
U040,M103,4.0,2025-07-14
U008,M140,3.6,2025-06-03
U015,M150,3.3,2025-09-27
U034,M168,2.3,2026-05-11
U005,M087,2.5,2025-10-23
U034,M052,4.0,2025-12-06
U098,M016,3.6,2026-03-16
U027,M141,2.9,2025-12-09
U097,M170,2.6,2026-04-25
U010,M107,2.5,2025-07-24
U071,M123,3.8,2026-03-21
U035,M186,2.0,2026-05-05
U014,M010,3.3,2025-09-14
U065,M058,3.4,2025-06-28
U045,M111,3.0,2025-09-24
U039,M059,4.3,2026-05-16
U008,M007,2.3,2026-02-15
U069,M156,3.8,2025-11-13
U088,M176,2.8,2026-05-17
U050,M197,3.0,2025-11-14
U090,M033,3.0,2025-10-18
U090,M110,3.2,2025-08-18
U018,M030,2.2,2025-10-14
U016,M158,4.0,2025-11-19
U046,M050,3.0,2025-12-02
U056,M015,3.6,2026-01-25
U030,M024,4.0,2025-07-29
U002,M059,3.2,2025-10-27
U073,M012,3.1,2026-05-19
U093,M064,3.0,2026-04-27
U010,M015,3.9,2026-03-23
U057,M047,3.9,2026-01-02
U006,M081,3.2,2025-11-28
U078,M168,2.7,2026-01-21
U038,M034,3.2,2025-07-20
U016,M169,4.0,2026-04-17
U010,M065,4.2,2025-08-21
U027,M127,2.7,2025-05-30
U095,M092,2.9,2026-02-03
U057,M183,3.6,2025-12-23
U047,M200,3.5,2025-08-17
U038,M168,2.9,2026-01-21
U068,M069,2.6,2025-12-14
U090,M139,3.6,2025-09-11
U014,M014,3.5,2025-11-30
U053,M181,2.5,2025-07-12
U063,M072,3.5,2026-04-16
U027,M036,3.9,2025-09-02
U030,M079,3.5,2025-08-16
U027,M032,3.2,2025-11-17
U093,M037,3.4,2026-05-08
U031,M179,2.7,2025-10-13
U084,M196,3.3,2025-10-06
U015,M006,1.8,2025-09-13
U079,M099,2.6,2025-09-15
U003,M098,3.0,2025-11-11
U057,M012,3.1,2026-02-01
U027,M098,2.9,2026-02-21
U085,M111,3.5,2025-08-27
U007,M170,1.7,2025-12-21
U005,M139,4.0,2025-11-29
U004,M156,3.0,2025-12-05
U028,M194,2.4,2026-05-12
U044,M186,3.8,2025-07-12
U056,M110,2.5,2026-04-27
U014,M142,2.6,2025-11-09
U069,M119,3.3,2025-10-21
U074,M185,2.5,2025-08-09
U099,M133,3.5,2026-01-13
U021,M098,2.7,2025-09-29
U096,M061,3.6,2026-03-20
U002,M072,4.2,2025-06-11
U036,M022,3.0,2026-01-19
U099,M139,3.2,2025-12-26
U044,M147,3.9,2025-11-05
U005,M158,3.1,2026-01-06
U047,M069,2.3,2025-06-23
U033,M168,3.2,2025-07-19
U034,M046,2.9,2025-10-11
U060,M005,3.5,2025-10-13
U002,M120,3.4,2026-05-08
U046,M123,2.5,2025-07-04
U072,M056,3.6,2025-10-29
U008,M149,4.8,2026-04-16
U036,M157,3.0,2025-08-17
U041,M017,2.4,2025-10-13
U024,M067,2.5,2026-01-05
U030,M162,4.1,2026-02-26
U019,M159,3.0,2025-06-25
U007,M060,3.1,2026-03-29
U088,M130,2.6,2025-10-13
U075,M082,3.2,2026-05-05
U071,M184,3.3,2026-01-30
U008,M183,2.5,2026-01-14
U046,M139,3.1,2026-05-04
U014,M020,2.1,2025-09-09
U057,M029,2.4,2025-09-07
U010,M061,2.8,2026-02-11
U042,M147,2.9,2025-11-17
U088,M107,3.9,2026-04-20
U083,M110,3.2,2026-01-02
U019,M007,3.2,2025-12-10
U078,M093,2.2,2025-12-06
U053,M167,3.6,2025-11-16
U061,M076,3.0,2025-07-12
U004,M042,3.8,2025-11-19
U006,M075,3.0,2026-03-11
U076,M007,4.2,2026-04-02
U066,M184,2.9,2025-09-08
U075,M183,2.7,2025-12-01
U005,M169,3.5,2026-03-11
U049,M196,3.1,2025-06-28
U011,M020,2.6,2026-02-01
U073,M129,3.2,2025-08-05
U081,M141,2.9,2025-10-24
U069,M188,2.2,2026-03-25
U068,M014,3.7,2025-07-20
U061,M169,3.0,2025-08-31
U067,M113,2.6,2025-12-15
U035,M050,2.3,2025-08-05
U038,M063,2.5,2025-12-09
U030,M117,2.9,2025-12-16
U096,M030,4.5,2025-06-06
U031,M114,2.7,2025-10-29
U047,M021,2.9,2025-11-27
U072,M130,4.0,2026-04-17
U047,M168,3.5,2025-09-21
U078,M059,3.0,2025-10-09
U100,M105,4.1,2025-06-15
U075,M171,2.2,2026-03-17
U078,M067,2.7,2025-12-31
U044,M081,3.4,2026-03-27
U011,M105,2.4,2025-10-23
U065,M038,3.5,2025-08-05
U064,M162,2.9,2026-02-14
U022,M031,3.2,2025-10-24
U034,M196,3.5,2025-08-16
U092,M121,4.0,2026-04-05
U017,M009,3.2,2025-10-18
U004,M177,2.3,2026-03-02
U010,M034,2.5,2025-09-05
U068,M100,3.2,2025-10-22
U046,M033,3.4,2025-11-02
U090,M143,2.9,2026-01-23
U092,M076,2.7,2026-03-27
U044,M087,2.4,2025-07-28
U078,M158,3.4,2026-04-01
U093,M012,3.5,2026-04-19
U095,M091,4.1,2025-10-09
U053,M162,2.4,2025-10-08
U095,M112,3.2,2025-12-29
U018,M188,4.1,2026-02-22
U093,M197,3.2,2025-07-29
U001,M152,3.2,2025-07-27
U059,M098,3.0,2025-12-13
U057,M046,3.1,2025-09-08
U093,M151,2.4,2026-01-03
U099,M025,3.4,2026-01-28
U007,M145,3.2,2025-09-03
U068,M149,4.4,2025-09-08
U055,M074,2.7,2025-12-12
U050,M082,3.1,2026-02-24
U019,M011,4.2,2026-02-08
U056,M133,2.5,2026-01-04
U074,M158,2.6,2025-12-17
U013,M089,2.7,2026-01-01
U036,M125,3.2,2025-10-14
U034,M156,2.1,2026-04-02
U030,M171,2.4,2026-01-04
U019,M025,2.8,2026-02-10
U004,M154,3.1,2026-05-06
U070,M138,2.2,2026-02-16
U048,M053,3.0,2026-01-02
U074,M110,4.0,2025-10-11
U067,M033,3.5,2025-10-06
U016,M114,3.7,2025-10-17
U064,M068,3.4,2026-04-12
U015,M091,2.9,2026-04-16
U042,M041,3.5,2025-09-09
U043,M071,2.9,2025-10-06
U081,M189,2.3,2025-09-06
U087,M199,2.5,2026-04-19
U091,M177,3.3,2025-12-16
U005,M111,3.3,2026-04-05
U091,M134,3.0,2025-12-15
U025,M143,3.0,2025-06-22
U081,M010,3.8,2025-07-06
U081,M003,3.3,2026-01-21
U018,M151,2.4,2025-11-15
U029,M173,2.6,2026-02-15
U034,M121,2.7,2026-03-10
U063,M048,2.9,2025-09-14
U037,M034,2.8,2026-02-14
U001,M112,3.1,2026-04-22
U063,M143,2.9,2025-07-18
U027,M182,1.7,2026-02-24
U005,M108,4.3,2025-06-08
U034,M158,3.9,2025-11-13
U081,M150,2.6,2026-01-26
U082,M090,3.2,2025-09-21
U068,M169,2.9,2026-02-23
U039,M060,3.7,2025-12-28
U086,M125,4.0,2025-09-18
U081,M101,3.0,2025-07-24
U046,M140,3.6,2025-09-22
U038,M025,2.9,2026-02-03
U015,M194,2.4,2025-12-30
U054,M115,3.0,2025-12-11
U032,M170,2.9,2025-10-21
U015,M046,2.7,2025-10-01
U041,M170,2.9,2026-03-29
U045,M179,3.1,2025-11-04
U063,M154,3.1,2025-10-28
U088,M061,2.4,2026-05-12
U038,M069,2.6,2025-09-09
U028,M105,2.5,2026-04-25
U072,M198,3.7,2025-12-12
U053,M101,3.8,2025-10-12
U007,M069,2.9,2025-09-20
U094,M057,1.8,2025-12-04
U082,M012,3.3,2025-12-20
U058,M105,3.1,2026-02-02
U074,M043,2.5,2025-08-25
U027,M200,2.8,2025-07-10
U015,M158,4.1,2025-07-18
U043,M034,3.3,2025-07-21
U070,M006,2.7,2026-05-16
U049,M024,2.6,2025-05-31
U009,M168,3.0,2026-05-01
U067,M054,3.4,2025-11-22
U069,M102,3.3,2026-01-29
U043,M106,3.7,2026-02-05
U071,M188,3.1,2026-01-19
U002,M010,3.1,2026-05-16
U097,M135,3.1,2026-04-04
U065,M102,3.3,2025-09-20
U006,M041,3.0,2026-01-02
U039,M007,3.5,2026-01-29
U032,M009,2.7,2026-01-07
U096,M032,2.5,2025-11-14
U084,M103,3.5,2026-03-20
U095,M070,2.8,2026-04-13
U010,M019,3.2,2025-09-10
U093,M181,3.2,2025-10-26
U003,M004,3.5,2025-08-22
U078,M039,2.8,2026-04-08
U095,M151,4.1,2025-11-07
U025,M156,2.2,2025-12-18
U042,M109,2.9,2025-09-06
U096,M006,3.6,2025-12-23
U036,M118,2.6,2026-02-12
U013,M068,3.1,2025-06-25
U074,M121,3.8,2025-11-15
U029,M105,3.7,2025-08-12
U036,M124,1.6,2026-01-01
U090,M137,2.5,2025-09-09
U032,M098,3.5,2026-05-18
U064,M187,2.7,2025-11-06
U048,M196,2.4,2025-08-20
U092,M028,3.2,2025-10-07
U051,M198,1.9,2026-01-28
U073,M028,3.8,2025-07-01
U081,M022,2.8,2026-04-08
U072,M044,2.6,2026-02-09
U063,M152,4.0,2026-01-19
U011,M037,4.1,2025-11-01
U079,M122,3.2,2025-09-01
U008,M197,3.3,2025-09-16
U033,M106,3.5,2025-12-18
U095,M087,3.4,2026-03-10
U005,M083,3.9,2025-06-08
U073,M154,3.8,2025-10-30
U001,M069,2.2,2025-06-07
U027,M194,3.8,2025-08-12
U063,M140,3.1,2025-09-13
U041,M167,3.5,2026-01-26
U042,M119,3.5,2025-05-29
U062,M132,2.6,2025-08-15
U095,M188,2.9,2026-04-15
U014,M109,3.1,2025-06-02
U010,M097,2.1,2026-03-22
U067,M192,4.3,2026-03-25
U022,M051,2.0,2025-10-14
U068,M125,3.1,2026-03-16
U052,M003,2.5,2025-12-26
U016,M112,3.8,2025-12-27
U067,M083,2.0,2025-07-16
U048,M145,3.6,2025-06-28
U022,M037,3.4,2025-12-29
U067,M176,3.1,2026-02-11
U079,M183,3.2,2025-11-17
U067,M155,3.4,2026-01-18
U061,M119,3.1,2026-02-08
U043,M192,3.6,2026-03-18
U022,M135,2.8,2025-09-26
U023,M039,3.4,2025-09-28
U009,M002,3.1,2025-12-18
U090,M049,2.2,2026-02-13
U089,M025,3.4,2025-08-24
U059,M085,2.5,2026-04-08
U008,M160,2.7,2025-09-29
U077,M041,2.6,2026-04-22
U045,M163,2.6,2025-08-13
U029,M089,4.1,2025-07-09
U002,M050,3.2,2026-01-06
U037,M110,4.1,2025-07-31
