customer_id,purchase_date,purchase_amount,base_price,discount_amount,discount_pct,is_promotion,promotion_type,order_number,discount_used,is_returned,product_category,price_sensitivity,promotion_responsiveness
CUST_000371,2024-12-15,36.5,36.5,0.0,0.0,0,None,10,0,0,Beauty,0.7546696382383538,0.5916671499461084
CUST_000371,2025-01-18,147.55,147.55,0.0,0.0,0,None,11,0,0,Home,0.7546696382383538,0.5916671499461084
CUST_000371,2025-02-19,77.37,77.37,0.0,0.0,0,None,12,0,0,Clothing,0.7546696382383538,0.5916671499461084
CUST_000371,2025-03-07,213.23,213.23,0.0,0.0,0,None,13,0,0,Sports,0.7546696382383538,0.5916671499461084
CUST_000371,2025-03-22,82.21,82.21,0.0,0.0,0,None,14,0,0,Beauty,0.7546696382383538,0.5916671499461084
CUST_000371,2025-05-25,20.94,20.94,0.0,0.0,0,None,15,0,0,Food,0.7546696382383538,0.5916671499461084
CUST_000371,2025-07-15,25.88,25.88,0.0,0.0,0,None,16,0,0,Beauty,0.7546696382383538,0.5916671499461084
CUST_000371,2025-09-01,93.73,93.73,0.0,0.0,0,None,17,0,0,Sports,0.7546696382383538,0.5916671499461084
CUST_000371,2025-10-06,31.87,35.62,3.75,0.1051,1,Coupon,18,1,1,Food,0.7546696382383538,0.5916671499461084
CUST_000371,2025-12-02,65.66,65.66,0.0,0.0,0,None,19,0,0,Beauty,0.7546696382383538,0.5916671499461084
CUST_000371,2025-12-13,60.69,60.69,0.0,0.0,0,None,20,0,0,Beauty,0.7546696382383538,0.5916671499461084
CUST_000372,2023-01-04,122.03,122.03,0.0,0.0,0,None,1,0,0,Home,0.29536773437604047,0.4335083886922096
CUST_000372,2023-03-19,35.8,57.39,21.59,0.3762,1,Direct Discount,2,1,0,Beauty,0.29536773437604047,0.4335083886922096
CUST_000372,2023-05-08,66.42,66.42,0.0,0.0,0,None,3,0,0,Clothing,0.29536773437604047,0.4335083886922096
CUST_000372,2023-07-09,276.96,276.96,0.0,0.0,0,None,4,0,0,Electronics,0.29536773437604047,0.4335083886922096
CUST_000372,2023-07-12,47.39,47.39,0.0,0.0,0,None,5,0,0,Beauty,0.29536773437604047,0.4335083886922096
CUST_000372,2023-07-31,359.19,359.19,0.0,0.0,0,None,6,0,0,Electronics,0.29536773437604047,0.4335083886922096
CUST_000372,2024-03-09,33.01,40.21,7.21,0.1792,1,Coupon,7,1,0,Food,0.29536773437604047,0.4335083886922096
CUST_000372,2024-03-31,192.48,192.48,0.0,0.0,0,None,8,0,0,Home,0.29536773437604047,0.4335083886922096
CUST_000372,2024-04-03,118.36,118.36,0.0,0.0,0,None,9,0,0,Clothing,0.29536773437604047,0.4335083886922096
CUST_000372,2024-06-10,134.69,134.69,0.0,0.0,0,None,10,0,0,Home,0.29536773437604047,0.4335083886922096
CUST_000372,2024-09-07,17.66,20.97,3.3,0.1575,1,Coupon,11,1,0,Food,0.29536773437604047,0.4335083886922096
CUST_000372,2024-09-17,202.13,202.13,0.0,0.0,0,None,12,0,0,Electronics,0.29536773437604047,0.4335083886922096
CUST_000372,2024-10-20,42.22,89.26,47.04,0.527,1,Coupon,13,1,0,Clothing,0.29536773437604047,0.4335083886922096
CUST_000372,2024-11-08,43.15,53.45,10.29,0.1926,1,Direct Discount,14,1,0,Beauty,0.29536773437604047,0.4335083886922096
CUST_000372,2024-12-08,39.43,39.43,0.0,0.0,0,None,15,0,0,Food,0.29536773437604047,0.4335083886922096
CUST_000372,2025-04-03,27.76,27.76,0.0,0.0,0,None,16,0,0,Food,0.29536773437604047,0.4335083886922096
CUST_000372,2025-06-08,21.85,24.74,2.89,0.1168,1,Bundle Deal,17,1,0,Food,0.29536773437604047,0.4335083886922096
CUST_000372,2025-08-25,109.13,109.13,0.0,0.0,0,None,18,0,0,Clothing,0.29536773437604047,0.4335083886922096
CUST_000372,2025-11-03,492.47,492.47,0.0,0.0,0,None,19,0,0,Electronics,0.29536773437604047,0.4335083886922096
CUST_000373,2023-05-06,10.0,10.0,0.0,0.0,0,None,1,0,0,Food,0.2967787488512366,0.7937052137677287
CUST_000373,2023-06-08,144.5,144.5,0.0,0.0,0,None,2,0,0,Home,0.2967787488512366,0.7937052137677287
CUST_000373,2023-10-25,34.24,43.04,8.8,0.2045,1,Coupon,3,1,0,Beauty,0.2967787488512366,0.7937052137677287
CUST_000373,2024-05-24,21.31,23.86,2.55,0.1068,1,Membership Discount,4,1,0,Food,0.2967787488512366,0.7937052137677287
CUST_000373,2024-09-25,106.46,140.49,34.03,0.2422,1,Seasonal Sale,5,1,0,Home,0.2967787488512366,0.7937052137677287
CUST_000373,2024-11-23,37.19,69.77,32.58,0.467,1,Coupon,6,1,0,Clothing,0.2967787488512366,0.7937052137677287
CUST_000373,2025-02-25,25.71,29.05,3.34,0.115,1,Seasonal Sale,7,1,0,Food,0.2967787488512366,0.7937052137677287
CUST_000373,2025-09-01,27.34,35.26,7.92,0.2246,1,Direct Discount,8,1,0,Food,0.2967787488512366,0.7937052137677287
CUST_000374,2023-01-03,30.21,88.56,58.35,0.6589,1,Membership Discount,1,1,0,Clothing,0.6616654555654181,0.49489538833057567
CUST_000374,2023-01-06,86.82,86.82,0.0,0.0,0,None,2,0,0,Sports,0.6616654555654181,0.49489538833057567
CUST_000374,2023-01-10,120.15,120.15,0.0,0.0,0,None,3,0,0,Sports,0.6616654555654181,0.49489538833057567
CUST_000374,2023-01-15,83.94,83.94,0.0,0.0,0,None,4,0,0,Clothing,0.6616654555654181,0.49489538833057567
CUST_000374,2023-03-29,15.09,15.09,0.0,0.0,0,None,5,0,0,Beauty,0.6616654555654181,0.49489538833057567
CUST_000374,2023-04-01,129.14,129.14,0.0,0.0,0,None,6,0,0,Home,0.6616654555654181,0.49489538833057567
CUST_000374,2023-04-13,32.07,32.07,0.0,0.0,0,None,7,0,0,Food,0.6616654555654181,0.49489538833057567
CUST_000374,2023-05-04,39.39,39.39,0.0,0.0,0,None,8,0,0,Food,0.6616654555654181,0.49489538833057567
CUST_000374,2023-07-08,36.94,36.94,0.0,0.0,0,None,9,0,0,Home,0.6616654555654181,0.49489538833057567
CUST_000374,2023-07-16,49.08,77.04,27.96,0.3629,1,Bundle Deal,10,1,0,Clothing,0.6616654555654181,0.49489538833057567
CUST_000374,2023-08-14,97.52,139.64,42.12,0.3016,1,Direct Discount,11,1,0,Electronics,0.6616654555654181,0.49489538833057567
CUST_000374,2023-08-27,269.64,269.64,0.0,0.0,0,None,12,0,0,Electronics,0.6616654555654181,0.49489538833057567
CUST_000374,2023-09-07,140.0,173.31,33.31,0.1922,1,Direct Discount,13,1,0,Home,0.6616654555654181,0.49489538833057567
CUST_000374,2023-10-25,362.3,362.3,0.0,0.0,0,None,14,0,0,Electronics,0.6616654555654181,0.49489538833057567
CUST_000374,2023-11-01,75.6,126.99,51.39,0.4047,1,Membership Discount,15,1,0,Clothing,0.6616654555654181,0.49489538833057567
CUST_000374,2023-11-24,47.88,47.88,0.0,0.0,0,None,16,0,0,Beauty,0.6616654555654181,0.49489538833057567
CUST_000374,2023-11-27,84.62,84.62,0.0,0.0,0,None,17,0,0,Sports,0.6616654555654181,0.49489538833057567
CUST_000374,2024-01-06,47.38,47.38,0.0,0.0,0,None,18,0,0,Clothing,0.6616654555654181,0.49489538833057567
CUST_000374,2024-02-02,21.26,23.94,2.68,0.1119,1,Direct Discount,19,1,0,Food,0.6616654555654181,0.49489538833057567
CUST_000374,2024-03-17,76.67,76.67,0.0,0.0,0,None,20,0,0,Home,0.6616654555654181,0.49489538833057567
CUST_000374,2024-05-30,20.97,30.96,10.0,0.3229,1,Direct Discount,21,1,0,Beauty,0.6616654555654181,0.49489538833057567
CUST_000374,2024-06-04,38.96,38.96,0.0,0.0,0,None,22,0,0,Beauty,0.6616654555654181,0.49489538833057567
CUST_000374,2024-08-01,57.61,57.61,0.0,0.0,0,None,23,0,0,Food,0.6616654555654181,0.49489538833057567
CUST_000374,2024-09-17,38.3,38.3,0.0,0.0,0,None,24,0,0,Home,0.6616654555654181,0.49489538833057567
CUST_000374,2024-11-05,100.1,100.1,0.0,0.0,0,None,25,0,0,Home,0.6616654555654181,0.49489538833057567
CUST_000374,2024-11-11,123.28,123.28,0.0,0.0,0,None,26,0,0,Home,0.6616654555654181,0.49489538833057567
CUST_000374,2024-11-15,35.47,35.47,0.0,0.0,0,None,27,0,0,Beauty,0.6616654555654181,0.49489538833057567
CUST_000374,2024-12-17,72.65,72.65,0.0,0.0,0,None,28,0,0,Clothing,0.6616654555654181,0.49489538833057567
CUST_000374,2025-03-01,45.0,45.0,0.0,0.0,0,None,29,0,1,Beauty,0.6616654555654181,0.49489538833057567
CUST_000374,2025-03-13,297.84,297.84,0.0,0.0,0,None,30,0,0,Electronics,0.6616654555654181,0.49489538833057567
CUST_000374,2025-04-01,165.8,165.8,0.0,0.0,0,None,31,0,0,Home,0.6616654555654181,0.49489538833057567
CUST_000374,2025-04-07,60.27,60.27,0.0,0.0,0,None,32,0,0,Clothing,0.6616654555654181,0.49489538833057567
CUST_000374,2025-04-12,38.85,38.85,0.0,0.0,0,None,33,0,0,Beauty,0.6616654555654181,0.49489538833057567
CUST_000374,2025-06-05,32.44,39.77,7.33,0.1843,1,Coupon,34,1,0,Food,0.6616654555654181,0.49489538833057567
CUST_000374,2025-08-16,21.74,21.74,0.0,0.0,0,None,35,0,0,Food,0.6616654555654181,0.49489538833057567
CUST_000374,2025-08-22,222.03,222.03,0.0,0.0,0,None,36,0,0,Electronics,0.6616654555654181,0.49489538833057567
CUST_000374,2025-09-24,74.29,74.29,0.0,0.0,0,None,37,0,0,Clothing,0.6616654555654181,0.49489538833057567
CUST_000374,2025-11-04,18.28,18.28,0.0,0.0,0,None,38,0,0,Food,0.6616654555654181,0.49489538833057567
CUST_000374,2025-12-15,113.42,113.42,0.0,0.0,0,None,39,0,0,Home,0.6616654555654181,0.49489538833057567
CUST_000375,2023-03-12,70.07,70.07,0.0,0.0,0,None,1,0,0,Sports,0.38854423994770765,0.5644707532740048
CUST_000375,2023-05-02,88.5,88.5,0.0,0.0,0,None,2,0,0,Clothing,0.38854423994770765,0.5644707532740048
CUST_000375,2023-10-02,27.25,27.25,0.0,0.0,0,None,3,0,0,Clothing,0.38854423994770765,0.5644707532740048
CUST_000375,2024-04-24,37.49,37.49,0.0,0.0,0,None,4,0,0,Food,0.38854423994770765,0.5644707532740048
CUST_000375,2024-06-26,70.56,70.56,0.0,0.0,0,None,5,0,0,Clothing,0.38854423994770765,0.5644707532740048
CUST_000375,2024-07-11,18.23,32.35,14.12,0.4364,1,Coupon,6,1,0,Clothing,0.38854423994770765,0.5644707532740048
CUST_000375,2024-08-09,32.99,58.43,25.43,0.4353,1,Coupon,7,1,0,Clothing,0.38854423994770765,0.5644707532740048
CUST_000375,2024-10-03,89.09,122.51,33.42,0.2728,1,Coupon,8,1,0,Home,0.38854423994770765,0.5644707532740048
CUST_000375,2025-04-15,104.52,104.52,0.0,0.0,0,None,9,0,0,Clothing,0.38854423994770765,0.5644707532740048
CUST_000375,2025-04-19,295.43,344.63,49.2,0.1428,1,Bundle Deal,10,1,0,Electronics,0.38854423994770765,0.5644707532740048
CUST_000375,2025-05-01,77.59,77.59,0.0,0.0,0,None,11,0,0,Beauty,0.38854423994770765,0.5644707532740048
CUST_000375,2025-05-06,70.67,70.67,0.0,0.0,0,None,12,0,0,Beauty,0.38854423994770765,0.5644707532740048
CUST_000375,2025-05-11,409.29,409.29,0.0,0.0,0,None,13,0,0,Electronics,0.38854423994770765,0.5644707532740048
CUST_000375,2025-09-18,26.23,33.62,7.39,0.2198,1,Direct Discount,14,1,0,Food,0.38854423994770765,0.5644707532740048
CUST_000375,2025-10-18,105.79,105.79,0.0,0.0,0,None,15,0,0,Sports,0.38854423994770765,0.5644707532740048
CUST_000375,2025-11-08,50.01,50.01,0.0,0.0,0,None,16,0,0,Food,0.38854423994770765,0.5644707532740048
CUST_000375,2025-12-12,107.92,133.0,25.08,0.1886,1,Coupon,17,1,0,Home,0.38854423994770765,0.5644707532740048
CUST_000376,2023-01-08,96.73,96.73,0.0,0.0,0,None,1,0,0,Sports,0.23231093898488295,0.7753666771316613
CUST_000376,2023-03-29,214.83,214.83,0.0,0.0,0,None,2,0,0,Electronics,0.23231093898488295,0.7753666771316613
CUST_000376,2023-04-09,212.68,212.68,0.0,0.0,0,None,3,0,0,Electronics,0.23231093898488295,0.7753666771316613
CUST_000376,2023-05-03,114.47,114.47,0.0,0.0,0,None,4,0,0,Clothing,0.23231093898488295,0.7753666771316613
CUST_000376,2023-05-21,351.23,351.23,0.0,0.0,0,None,5,0,0,Electronics,0.23231093898488295,0.7753666771316613
CUST_000376,2023-09-21,48.57,48.57,0.0,0.0,0,None,6,0,0,Beauty,0.23231093898488295,0.7753666771316613
CUST_000376,2023-11-28,64.99,64.99,0.0,0.0,0,None,7,0,0,Beauty,0.23231093898488295,0.7753666771316613
CUST_000376,2023-12-31,95.25,95.25,0.0,0.0,0,None,8,0,0,Sports,0.23231093898488295,0.7753666771316613
CUST_000376,2024-04-04,73.16,73.16,0.0,0.0,0,None,9,0,0,Clothing,0.23231093898488295,0.7753666771316613
CUST_000376,2024-05-08,501.9,501.9,0.0,0.0,0,None,10,0,0,Electronics,0.23231093898488295,0.7753666771316613
CUST_000376,2024-08-14,396.78,396.78,0.0,0.0,0,None,11,0,0,Electronics,0.23231093898488295,0.7753666771316613
CUST_000376,2025-01-23,245.77,245.77,0.0,0.0,0,None,12,0,0,Electronics,0.23231093898488295,0.7753666771316613
CUST_000376,2025-04-24,29.85,29.85,0.0,0.0,0,None,13,0,0,Beauty,0.23231093898488295,0.7753666771316613
CUST_000376,2025-05-03,119.75,119.75,0.0,0.0,0,None,14,0,0,Sports,0.23231093898488295,0.7753666771316613
CUST_000376,2025-06-06,94.73,118.71,23.98,0.202,1,Direct Discount,15,1,0,Home,0.23231093898488295,0.7753666771316613
CUST_000376,2025-10-11,50.68,50.68,0.0,0.0,0,None,16,0,0,Clothing,0.23231093898488295,0.7753666771316613
CUST_000376,2025-11-25,80.56,108.27,27.71,0.2559,1,Direct Discount,17,1,0,Home,0.23231093898488295,0.7753666771316613
CUST_000376,2025-12-11,60.17,134.85,74.68,0.5538,1,Seasonal Sale,18,1,0,Clothing,0.23231093898488295,0.7753666771316613
CUST_000376,2025-12-28,29.14,29.14,0.0,0.0,0,None,19,0,0,Food,0.23231093898488295,0.7753666771316613
CUST_000377,2023-05-18,101.25,101.25,0.0,0.0,0,None,1,0,0,Beauty,0.7882995315942863,0.7997236194526031
CUST_000377,2023-08-03,25.9,33.89,7.99,0.2357,1,Coupon,2,1,0,Food,0.7882995315942863,0.7997236194526031
CUST_000377,2023-09-25,71.65,71.65,0.0,0.0,0,None,3,0,0,Clothing,0.7882995315942863,0.7997236194526031
CUST_000377,2023-10-29,29.67,37.27,7.6,0.204,1,Direct Discount,4,1,0,Food,0.7882995315942863,0.7997236194526031
CUST_000377,2023-11-14,248.9,248.9,0.0,0.0,0,None,5,0,0,Electronics,0.7882995315942863,0.7997236194526031
CUST_000377,2023-12-23,177.24,177.24,0.0,0.0,0,None,6,0,0,Home,0.7882995315942863,0.7997236194526031
CUST_000377,2023-12-24,174.2,174.2,0.0,0.0,0,None,7,0,1,Sports,0.7882995315942863,0.7997236194526031
CUST_000377,2023-12-27,29.92,32.31,2.39,0.0741,1,Direct Discount,8,1,0,Food,0.7882995315942863,0.7997236194526031
CUST_000377,2024-01-19,320.46,320.46,0.0,0.0,0,None,9,0,0,Electronics,0.7882995315942863,0.7997236194526031
CUST_000377,2024-05-28,77.05,77.05,0.0,0.0,0,None,10,0,0,Beauty,0.7882995315942863,0.7997236194526031
CUST_000377,2024-08-06,15.27,20.13,4.85,0.2411,1,Bundle Deal,11,1,0,Food,0.7882995315942863,0.7997236194526031
CUST_000377,2024-09-10,104.15,156.97,52.82,0.3365,1,Direct Discount,12,1,0,Electronics,0.7882995315942863,0.7997236194526031
CUST_000377,2024-09-17,48.32,48.32,0.0,0.0,0,None,13,0,0,Beauty,0.7882995315942863,0.7997236194526031
CUST_000377,2025-01-24,197.13,197.13,0.0,0.0,0,None,14,0,0,Home,0.7882995315942863,0.7997236194526031
CUST_000377,2025-05-01,413.88,413.88,0.0,0.0,0,None,15,0,1,Electronics,0.7882995315942863,0.7997236194526031
CUST_000377,2025-05-09,63.79,63.79,0.0,0.0,0,None,16,0,1,Beauty,0.7882995315942863,0.7997236194526031
CUST_000377,2025-05-19,28.69,28.69,0.0,0.0,0,None,17,0,0,Beauty,0.7882995315942863,0.7997236194526031
CUST_000377,2025-05-26,105.35,105.35,0.0,0.0,0,None,18,0,0,Clothing,0.7882995315942863,0.7997236194526031
CUST_000377,2025-05-27,82.03,82.03,0.0,0.0,0,None,19,0,1,Clothing,0.7882995315942863,0.7997236194526031
CUST_000377,2025-07-05,32.28,32.28,0.0,0.0,0,None,20,0,0,Beauty,0.7882995315942863,0.7997236194526031
CUST_000377,2025-08-02,37.65,37.65,0.0,0.0,0,None,21,0,0,Home,0.7882995315942863,0.7997236194526031
CUST_000377,2025-08-05,51.13,51.13,0.0,0.0,0,None,22,0,0,Beauty,0.7882995315942863,0.7997236194526031
CUST_000377,2025-08-17,127.59,127.59,0.0,0.0,0,None,23,0,0,Home,0.7882995315942863,0.7997236194526031
CUST_000377,2025-08-20,86.47,108.23,21.76,0.2011,1,Bundle Deal,24,1,0,Sports,0.7882995315942863,0.7997236194526031
CUST_000377,2025-09-14,32.1,32.1,0.0,0.0,0,None,25,0,0,Home,0.7882995315942863,0.7997236194526031
CUST_000377,2025-10-16,68.47,68.47,0.0,0.0,0,None,26,0,0,Clothing,0.7882995315942863,0.7997236194526031
CUST_000377,2025-10-18,69.62,69.62,0.0,0.0,0,None,27,0,0,Clothing,0.7882995315942863,0.7997236194526031
CUST_000377,2025-12-09,31.88,78.29,46.41,0.5928,1,Seasonal Sale,28,1,0,Clothing,0.7882995315942863,0.7997236194526031
CUST_000377,2025-12-25,50.95,119.83,68.88,0.5748,1,Direct Discount,29,1,0,Clothing,0.7882995315942863,0.7997236194526031
CUST_000378,2023-02-26,223.17,223.17,0.0,0.0,0,None,1,0,0,Home,0.2609035303138351,0.8156964395084866
CUST_000378,2023-03-05,32.64,32.64,0.0,0.0,0,None,2,0,0,Food,0.2609035303138351,0.8156964395084866
CUST_000378,2023-03-12,18.9,29.79,10.89,0.3655,1,Direct Discount,3,1,0,Beauty,0.2609035303138351,0.8156964395084866
CUST_000378,2023-05-22,41.44,41.44,0.0,0.0,0,None,4,0,0,Food,0.2609035303138351,0.8156964395084866
CUST_000378,2023-05-28,36.1,44.52,8.42,0.1891,1,Direct Discount,5,1,0,Food,0.2609035303138351,0.8156964395084866
CUST_000378,2023-06-06,107.07,134.15,27.08,0.2019,1,Seasonal Sale,6,1,0,Home,0.2609035303138351,0.8156964395084866
CUST_000378,2023-09-11,28.09,31.39,3.3,0.1052,1,Direct Discount,7,1,0,Food,0.2609035303138351,0.8156964395084866
CUST_000378,2023-09-17,108.72,108.72,0.0,0.0,0,None,8,0,0,Clothing,0.2609035303138351,0.8156964395084866
CUST_000378,2024-01-22,8.0,10.0,2.0,0.1997,1,Direct Discount,9,1,0,Beauty,0.2609035303138351,0.8156964395084866
CUST_000378,2024-03-04,40.09,60.37,20.28,0.3359,1,Coupon,10,1,0,Clothing,0.2609035303138351,0.8156964395084866
CUST_000378,2024-05-11,35.91,60.2,24.29,0.4034,1,Direct Discount,11,1,0,Clothing,0.2609035303138351,0.8156964395084866
CUST_000378,2024-08-16,25.08,25.08,0.0,0.0,0,None,12,0,0,Food,0.2609035303138351,0.8156964395084866
CUST_000378,2024-08-21,119.94,119.94,0.0,0.0,0,None,13,0,0,Clothing,0.2609035303138351,0.8156964395084866
CUST_000378,2024-12-05,27.56,27.56,0.0,0.0,0,None,14,0,0,Beauty,0.2609035303138351,0.8156964395084866
CUST_000378,2024-12-20,23.27,47.39,24.13,0.5091,1,Coupon,15,1,0,Clothing,0.2609035303138351,0.8156964395084866
CUST_000378,2025-03-09,41.62,41.62,0.0,0.0,0,None,16,0,0,Food,0.2609035303138351,0.8156964395084866
CUST_000378,2025-05-20,24.63,24.63,0.0,0.0,0,None,17,0,0,Food,0.2609035303138351,0.8156964395084866
CUST_000378,2025-07-11,56.15,72.92,16.78,0.2301,1,Bundle Deal,18,1,0,Sports,0.2609035303138351,0.8156964395084866
CUST_000378,2025-09-19,249.38,288.94,39.56,0.1369,1,Bundle Deal,19,1,0,Electronics,0.2609035303138351,0.8156964395084866
CUST_000378,2025-10-26,24.05,27.73,3.67,0.1325,1,Direct Discount,20,1,0,Food,0.2609035303138351,0.8156964395084866
CUST_000378,2025-11-23,24.81,24.81,0.0,0.0,0,None,21,0,0,Beauty,0.2609035303138351,0.8156964395084866
CUST_000378,2025-12-17,154.36,212.05,57.69,0.2721,1,Seasonal Sale,22,1,0,Home,0.2609035303138351,0.8156964395084866
CUST_000379,2023-01-17,44.03,44.03,0.0,0.0,0,None,1,0,0,Clothing,0.38152706642506057,0.7364394418688389
CUST_000379,2023-03-27,261.76,261.76,0.0,0.0,0,None,2,0,0,Electronics,0.38152706642506057,0.7364394418688389
CUST_000379,2023-04-28,15.28,15.28,0.0,0.0,0,None,3,0,0,Clothing,0.38152706642506057,0.7364394418688389
CUST_000379,2023-06-26,36.26,80.59,44.33,0.5501,1,Bundle Deal,4,1,0,Clothing,0.38152706642506057,0.7364394418688389
CUST_000379,2023-07-19,493.11,493.11,0.0,0.0,0,None,5,0,0,Electronics,0.38152706642506057,0.7364394418688389
CUST_000379,2023-08-18,617.07,617.07,0.0,0.0,0,None,6,0,0,Electronics,0.38152706642506057,0.7364394418688389
CUST_000379,2023-08-23,454.28,454.28,0.0,0.0,0,None,7,0,0,Electronics,0.38152706642506057,0.7364394418688389
CUST_000379,2023-09-15,77.7,77.7,0.0,0.0,0,None,8,0,0,Beauty,0.38152706642506057,0.7364394418688389
CUST_000379,2023-09-17,185.26,234.14,48.88,0.2088,1,Direct Discount,9,1,0,Electronics,0.38152706642506057,0.7364394418688389
CUST_000379,2023-11-03,196.48,227.65,31.17,0.1369,1,Bundle Deal,10,1,0,Home,0.38152706642506057,0.7364394418688389
CUST_000379,2023-11-18,130.21,130.21,0.0,0.0,0,None,11,0,0,Home,0.38152706642506057,0.7364394418688389
CUST_000379,2023-11-29,26.02,26.02,0.0,0.0,0,None,12,0,0,Food,0.38152706642506057,0.7364394418688389
CUST_000379,2024-01-01,79.09,79.09,0.0,0.0,0,None,13,0,0,Sports,0.38152706642506057,0.7364394418688389
CUST_000379,2024-01-30,102.19,123.4,21.21,0.1719,1,Bundle Deal,14,1,0,Home,0.38152706642506057,0.7364394418688389
CUST_000379,2024-03-09,29.95,29.95,0.0,0.0,0,None,15,0,0,Beauty,0.38152706642506057,0.7364394418688389
CUST_000379,2024-04-21,366.8,440.69,73.89,0.1677,1,Membership Discount,16,1,0,Electronics,0.38152706642506057,0.7364394418688389
CUST_000379,2024-05-20,110.39,128.18,17.8,0.1388,1,Direct Discount,17,1,0,Home,0.38152706642506057,0.7364394418688389
CUST_000379,2024-05-23,25.66,33.15,7.49,0.2259,1,Direct Discount,18,1,0,Food,0.38152706642506057,0.7364394418688389
CUST_000379,2024-05-27,20.96,22.41,1.45,0.0649,1,Bundle Deal,19,1,0,Food,0.38152706642506057,0.7364394418688389
CUST_000379,2024-08-01,64.63,64.63,0.0,0.0,0,None,20,0,0,Beauty,0.38152706642506057,0.7364394418688389
CUST_000379,2024-08-26,134.99,188.0,53.02,0.282,1,Coupon,21,1,0,Home,0.38152706642506057,0.7364394418688389
CUST_000379,2024-09-10,316.85,316.85,0.0,0.0,0,None,22,0,0,Electronics,0.38152706642506057,0.7364394418688389
CUST_000379,2024-11-03,304.08,442.09,138.02,0.3122,1,Coupon,23,1,0,Electronics,0.38152706642506057,0.7364394418688389
CUST_000379,2024-11-24,143.88,143.88,0.0,0.0,0,None,24,0,0,Sports,0.38152706642506057,0.7364394418688389
CUST_000379,2024-12-27,121.18,121.18,0.0,0.0,0,None,25,0,0,Home,0.38152706642506057,0.7364394418688389
CUST_000379,2025-02-07,260.74,260.74,0.0,0.0,0,None,26,0,0,Electronics,0.38152706642506057,0.7364394418688389
CUST_000379,2025-02-28,41.44,41.44,0.0,0.0,0,None,27,0,0,Clothing,0.38152706642506057,0.7364394418688389
CUST_000379,2025-03-23,103.5,103.5,0.0,0.0,0,None,28,0,0,Sports,0.38152706642506057,0.7364394418688389
CUST_000379,2025-03-27,41.13,41.13,0.0,0.0,0,None,29,0,0,Beauty,0.38152706642506057,0.7364394418688389
CUST_000379,2025-03-29,70.44,109.32,38.88,0.3557,1,Bundle Deal,30,1,0,Clothing,0.38152706642506057,0.7364394418688389
CUST_000379,2025-04-27,20.68,20.68,0.0,0.0,0,None,31,0,0,Food,0.38152706642506057,0.7364394418688389
CUST_000379,2025-05-11,139.56,194.5,54.94,0.2825,1,Coupon,32,1,0,Sports,0.38152706642506057,0.7364394418688389
CUST_000379,2025-05-22,79.76,79.76,0.0,0.0,0,None,33,0,0,Sports,0.38152706642506057,0.7364394418688389
CUST_000379,2025-06-15,13.49,13.49,0.0,0.0,0,None,34,0,0,Beauty,0.38152706642506057,0.7364394418688389
CUST_000379,2025-06-20,30.89,37.44,6.55,0.1748,1,Seasonal Sale,35,1,1,Food,0.38152706642506057,0.7364394418688389
CUST_000379,2025-08-02,44.94,75.15,30.21,0.402,1,Direct Discount,36,1,0,Clothing,0.38152706642506057,0.7364394418688389
CUST_000379,2025-08-05,15.53,22.49,6.96,0.3094,1,Seasonal Sale,37,1,0,Beauty,0.38152706642506057,0.7364394418688389
CUST_000379,2025-09-01,34.02,41.03,7.01,0.1708,1,Bundle Deal,38,1,0,Food,0.38152706642506057,0.7364394418688389
CUST_000379,2025-10-04,64.07,64.07,0.0,0.0,0,None,39,0,0,Clothing,0.38152706642506057,0.7364394418688389
CUST_000379,2025-12-08,45.79,55.96,10.17,0.1817,1,Direct Discount,40,1,0,Beauty,0.38152706642506057,0.7364394418688389
CUST_000380,2023-04-19,68.83,68.83,0.0,0.0,0,None,1,0,0,Beauty,0.37646190992978923,0.7531039264161076
CUST_000380,2023-05-07,35.29,49.92,14.63,0.293,1,Coupon,2,1,0,Clothing,0.37646190992978923,0.7531039264161076
CUST_000380,2023-05-12,361.93,361.93,0.0,0.0,0,None,3,0,0,Electronics,0.37646190992978923,0.7531039264161076
CUST_000380,2023-06-23,50.23,50.23,0.0,0.0,0,None,4,0,0,Beauty,0.37646190992978923,0.7531039264161076
CUST_000380,2023-07-10,25.95,39.66,13.72,0.3459,1,Bundle Deal,5,1,0,Beauty,0.37646190992978923,0.7531039264161076
CUST_000380,2023-08-19,149.46,149.46,0.0,0.0,0,None,6,0,0,Sports,0.37646190992978923,0.7531039264161076
CUST_000380,2023-08-28,88.75,88.75,0.0,0.0,0,None,7,0,0,Clothing,0.37646190992978923,0.7531039264161076
CUST_000380,2023-09-07,65.4,65.4,0.0,0.0,0,None,8,0,0,Beauty,0.37646190992978923,0.7531039264161076
CUST_000380,2023-09-14,120.2,181.03,60.83,0.336,1,Seasonal Sale,9,1,0,Electronics,0.37646190992978923,0.7531039264161076
CUST_000380,2023-10-05,66.92,94.82,27.91,0.2943,1,Direct Discount,10,1,0,Clothing,0.37646190992978923,0.7531039264161076
CUST_000380,2023-10-06,268.11,268.11,0.0,0.0,0,None,11,0,0,Electronics,0.37646190992978923,0.7531039264161076
CUST_000380,2023-10-27,103.08,103.08,0.0,0.0,0,None,12,0,0,Home,0.37646190992978923,0.7531039264161076
CUST_000380,2023-12-01,38.43,38.43,0.0,0.0,0,None,13,0,0,Food,0.37646190992978923,0.7531039264161076
